0.99861014,0.0013091671,8.061787e-05,5.3164126e-08,8.134082e-12,2.718005e-12,7.7346324e-10,3.3156285e-13
0.9997265,0.00026970173,3.8020949e-06,5.483941e-10,1.06050795e-14,2.743673e-15,7.0094464e-12,5.673738e-16
0.99903935,0.0009502461,1.0413177e-05,7.0663133e-09,6.6183e-13,2.2143806e-13,3.544513e-10,1.02714224e-13
1.0,1.5689607e-10,2.5464008e-15,8.0993175e-26,1.2350373e-38,2.41433e-40,3.5694476e-31,3.74e-42
1.0,3.1002767e-10,5.0429174e-15,3.5017679e-25,1.2751711e-37,2.883456e-39,3.1117498e-30,6.9416e-41
1.0,3.6484035e-13,4.326299e-18,9.514256e-32,0.0,0.0,9.13669e-40,0.0
1.0,1.7457036e-11,3.1735942e-16,7.5676957e-28,6.98e-42,9.1e-44,3.4236103e-34,0.0
0.38354594,0.58042353,0.033542972,0.0024277137,3.762579e-05,2.129784e-05,8.5436164e-07,9.481976e-08
1.0,2.8503875e-11,2.7156167e-16,1.1487095e-27,1.7652e-41,2.52e-43,1.450362e-33,3e-45
0.24674806,0.7527334,0.0005097496,8.814779e-06,3.8428554e-09,1.2832925e-09,1.2762515e-11,1.0220674e-12
0.99998784,1.2031083e-05,6.460597e-08,2.7818747e-13,9.088041e-20,1.3114858e-20,3.6872218e-16,9.233859e-22
0.988085,0.010981204,0.00092630135,6.9368093e-06,1.638156e-08,8.139616e-09,6.005699e-07,2.6913782e-09
0.9990631,0.0009312482,5.719193e-06,4.483263e-09,4.0420946e-13,1.4061277e-13,3.7515965e-10,1.0463972e-13
0.9998634,0.00013442036,2.1534192e-06,1.321599e-10,1.03717e-15,2.3188877e-16,7.2054667e-13,2.6069355e-17
0.0812328,0.918711,5.5904995e-05,1.7376047e-07,3.3964027e-12,5.554827e-13,8.533714e-17,3.661856e-18
1.0,9.557784e-09,3.3446013e-12,7.2113444e-21,2.558922e-31,1.05829044e-32,1.1668802e-25,1.1652247e-34
0.9379724,0.047782008,0.012596246,0.0011278855,4.2159234e-05,3.4780154e-05,0.0004301665,1.4366311e-05
0.06697336,0.93291783,0.00010841641,3.8633144e-07,1.0452771e-11,1.6252582e-12,1.3632296e-16,6.2349405e-18
0.99765176,0.002244375,0.00010368307,1.3898224e-07,4.2768445e-11,1.6057267e-11,4.7533213e-09,3.9463823e-12
1.0,4.9537948e-17,1.6836393e-23,1.6991e-41,0.0,0.0,0.0,0.0
0.9954093,0.004493358,9.689163e-05,3.6219154e-07,2.6410438e-10,1.1909748e-10,4.6259423e-08,7.5653026e-11
1.0,2.434079e-11,3.5793486e-15,7.608427e-27,1.04502e-40,1.428e-42,5.0666823e-34,0.0
1.0,4.79422e-12,2.55537e-17,2.2310316e-29,4.6e-44,0.0,1.19694526e-35,0.0
0.9991768,0.00080509303,1.8162622e-05,8.383522e-09,6.5592995e-13,2.047659e-13,1.93302e-10,5.022572e-14
0.99985826,0.00014119099,4.2966587e-07,4.8323557e-11,4.3511606e-16,1.09267164e-16,1.4972931e-12,5.877233e-17
0.93708783,0.047101405,0.01525403,0.0004917034,8.41657e-06,5.3169283e-06,5.0173716e-05,1.0916658e-06
0.9999999,1.3273345e-07,7.461953e-11,2.7698821e-18,2.6446516e-27,1.7177848e-28,3.560841e-22,6.264315e-30
0.99816895,0.0018022272,2.8814015e-05,4.028755e-08,9.311434e-12,3.5861132e-12,3.0221659e-09,1.9285652e-12
0.9439663,0.05492337,0.0010649743,3.587145e-05,2.6129982e-07,2.0058697e-07,8.857308e-06,1.3661882e-07
1.0,2.3326624e-10,6.8090654e-15,2.5096656e-25,5.7008734e-38,1.169732e-39,8.380467e-31,1.2703e-41
0.92159456,0.07756721,0.0008103302,2.4753146e-05,1.3324228e-07,1.0927793e-07,2.869596e-06,4.9138134e-08
0.9999919,8.082437e-06,3.671209e-08,9.9923406e-14,1.8714643e-20,2.4804592e-21,9.818326e-17,1.5440045e-22
0.99999356,6.1679266e-06,2.0464135e-07,2.468994e-13,2.9989246e-20,3.5295134e-21,1.8622198e-17,1.4910774e-23
0.86732876,0.13171452,0.00092653633,2.8809847e-05,1.3749305e-07,1.0871048e-07,1.0711622e-06,2.6649438e-08
0.027586685,0.97232413,8.906241e-05,1.6965808e-07,1.7776645e-12,1.807298e-13,1.0039417e-18,3.502694e-20
0.9915769,0.007965486,0.00045469124,2.6104544e-06,4.131788e-09,1.997644e-09,2.539418e-07,8.305514e-10
1.0,9.718965e-21,4.8475254e-30,0.0,0.0,0.0,0.0,0.0
0.998723,0.0012422571,3.4806846e-05,2.646757e-08,3.8147914e-12,1.3102396e-12,8.2943036e-10,3.6272897e-13
1.0,2.783168e-23,2.3027958e-33,0.0,0.0,0.0,0.0,0.0
1.0,1.6082323e-08,1.6312859e-11,5.7554445e-20,4.4684422e-30,2.0600144e-31,5.460284e-25,8.5402355e-34
0.9863663,0.013201719,0.00042648887,4.5873235e-06,1.1887842e-08,6.51441e-09,9.676866e-07,4.6160435e-09
0.99999964,3.4204447e-07,6.889878e-11,1.16618595e-17,4.151047e-26,3.4630662e-27,1.14476296e-20,5.96213e-28
0.009683743,0.99018645,0.00012970972,1.4326184e-07,6.75113e-13,4.432998e-14,1.0222941e-20,2.472389e-22
0.9999995,4.5716203e-07,9.906208e-10,1.283084e-16,6.7030803e-25,5.437912e-26,1.6617931e-20,1.12491045e-27
0.99990726,9.2467824e-05,2.3301062e-07,1.6259875e-11,8.2883484e-17,1.927855e-17,3.846604e-13,9.422499e-18
0.9869898,0.0075074974,0.00549143,1.1278394e-05,1.1050849e-08,4.195718e-09,3.7076777e-08,6.746203e-11
0.97693515,0.018624045,0.0044017145,3.7571997e-05,1.3410259e-07,6.478404e-08,1.2273426e-06,7.26739e-09
0.9999908,9.14494e-06,1.7653955e-08,8.423458e-14,2.1982263e-20,3.2226605e-21,2.7073897e-16,5.535301e-22
1.0,2.9942285e-24,6.9793536e-35,0.0,0.0,0.0,0.0,0.0
0.27791634,0.7220776,6.053664e-06,1.3323306e-08,9.347953e-14,2.1909026e-14,1.5803354e-16,2.7137705e-18
1.0,1.219845e-28,1.105075e-39,0.0,0.0,0.0,0.0,0.0
0.99999905,9.175806e-07,2.0021376e-10,1.1685238e-16,1.580985e-24,1.6152319e-25,3.0020217e-19,4.7709565e-26
0.9999056,9.411284e-05,2.1062469e-07,1.5582697e-11,8.144722e-17,1.8998974e-17,4.1414948e-13,1.0148569e-17
0.9960318,0.003468561,0.00049883395,7.418139e-07,3.510357e-10,1.3114018e-10,1.0147703e-08,1.12445565e-11
0.9999938,6.2207987e-06,1.8196038e-08,4.5220202e-14,6.6737392e-21,8.719745e-22,5.9985834e-17,7.650275e-23
0.99981827,0.00017389843,7.857603e-06,4.894742e-10,5.156511e-15,1.154094e-15,1.0749173e-12,4.475557e-17
0.9509331,0.048252363,0.0007854533,2.3100973e-05,1.3913856e-07,1.0524528e-07,5.70278e-06,7.2849005e-08
1.0,1.7689732e-17,7.5116514e-25,6.07e-43,0.0,0.0,0.0,0.0
0.97633624,0.022938324,0.0007077441,1.3435797e-05,6.4134824e-08,3.981288e-08,4.1405915e-06,3.1814086e-08
0.99991333,8.623902e-05,5.134424e-07,2.7557937e-11,1.3845182e-16,3.0618246e-17,3.0309942e-13,7.603131e-18
1.0,1.4422529e-09,1.362555e-13,4.7309342e-23,1.5588802e-34,4.7561456e-36,4.608356e-28,6.217391e-38
1.0,2.3473912e-10,3.163517e-14,8.788277e-25,2.120476e-37,4.267654e-39,6.7007875e-31,9.225e-42
0.0048474083,0.99514836,4.220344e-06,7.7366297e-10,1.2047262e-16,4.526597e-18,9.0475154e-26,1.03250905e-27
0.99384815,0.0057678153,0.0003826431,1.3857979e-06,1.3955023e-09,6.1423916e-10,7.850465e-08,1.7146573e-10
0.998021,0.0016729884,0.00030585314,1.6402431e-07,2.555648e-11,7.685883e-12,6.193729e-10,2.5258376e-13
0.99593085,0.0023554398,0.0017126485,1.0710598e-06,2.615246e-10,8.516542e-11,1.1962131e-09,5.660555e-13
0.99999666,3.3057795e-06,9.083752e-09,1.2022441e-14,8.517355e-22,1.01437e-22,1.00008725e-17,6.64195e-24
0.999998,1.9715092e-06,2.3225901e-09,2.009016e-15,7.1918726e-23,7.911237e-24,2.2171085e-18,8.300837e-25
1.0,3.9289366e-10,1.2074147e-13,5.568088e-24,2.8067656e-36,6.217628e-38,3.082309e-30,6.7631e-41
0.99997604,2.3668752e-05,2.837778e-07,2.2600053e-12,1.760226e-18,2.7862832e-19,2.563405e-15,1.24740064e-20
0.9995733,0.00042346373,3.2332566e-06,1.0516068e-09,3.9760773e-14,1.1873629e-14,4.076869e-11,5.4544856e-15
0.99825245,0.0016753484,7.214966e-05,7.88112e-08,1.8857093e-11,6.9007543e-12,2.5108446e-09,1.600899e-12
0.00665393,0.9933407,5.4257857e-06,1.2946232e-09,3.0065956e-16,1.3288753e-17,6.3333994e-25,7.9476434e-27
0.9999529,4.6930938e-05,7.529464e-08,2.6192525e-12,5.486584e-18,1.1350185e-18,4.806881e-14,5.4981677e-19
0.9711015,0.028746556,0.00014960187,1.9642753e-06,3.3840617e-09,2.4055153e-09,2.86976e-07,1.5052268e-09
1.0,6.2436e-41,0.0,0.0,0.0,0.0,0.0,0.0
0.9856221,0.013438763,0.00092947384,8.660741e-06,2.4638139e-08,1.28952795e-08,1.0139157e-06,5.3720166e-09
1.0,2.18759e-19,1.5403472e-28,0.0,0.0,0.0,0.0,0.0
0.9985421,0.0013820843,7.578258e-05,5.393949e-08,8.67944e-12,2.918716e-12,9.1137325e-10,4.2144928e-13
0.9999031,9.545519e-05,1.3854186e-06,5.37155e-11,2.5424356e-16,5.2859468e-17,2.1412876e-13,5.1410694e-18
0.9745335,0.025443116,2.3255305e-05,1.1907952e-07,4.2094935e-11,2.970699e-11,3.833391e-09,9.018998e-12
0.94004005,0.034326337,0.025158813,0.00045435605,4.8474717e-06,2.7928427e-06,1.2637494e-05,1.72224e-07
0.9999999,1.284006e-07,8.3604625e-12,6.1421795e-19,6.200416e-28,4.5693696e-29,6.761801e-22,1.17972305e-29
0.9917944,0.008007429,0.00019663876,1.3494731e-06,1.9590585e-09,9.864564e-10,2.485513e-07,7.3653816e-10
0.9999976,2.3845928e-06,1.3682866e-09,1.9340716e-15,9.22817e-23,1.101845e-23,5.373689e-18,2.5354011e-24
1.0,6.8616792e-09,2.0892528e-12,2.473006e-21,4.6377275e-32,1.700166e-33,2.5411757e-26,1.5480171e-35
0.99997413,2.5748652e-05,6.064804e-08,9.239236e-13,8.99497e-19,1.6000859e-19,6.687543e-15,4.2069876e-20
0.9971602,0.002823711,1.5997297e-05,4.0789192e-08,1.283313e-11,5.5554767e-12,7.867869e-09,5.9685638e-12
0.99999976,2.8886993e-07,8.186977e-11,1.0489536e-17,3.0786717e-26,2.4670995e-27,6.5582417e-21,2.973494e-28
0.6151788,0.25177914,0.12296931,0.009114498,0.00048112686,0.0003472624,0.00012028774,9.481723e-06
1.0,2.2693643e-23,9.704564e-34,0.0,0.0,0.0,0.0,0.0
0.999918,8.159209e-05,2.99959e-07,1.6288887e-11,7.1546524e-17,1.575835e-17,2.4489644e-13,5.4717617e-18
0.99339586,0.0066027795,1.4148613e-06,2.5339715e-09,1.7205067e-13,1.0563123e-13,1.3431274e-10,7.3238426e-14
1.0,4.584152e-09,2.9391832e-13,3.7520706e-22,4.81826e-33,1.7750753e-34,1.4374947e-26,6.51354e-36
0.9991768,0.0007343145,8.890668e-05,2.201244e-08,1.3632971e-12,3.8041534e-13,6.785214e-11,1.2423916e-14
1.0,6.741368e-10,5.098084e-14,6.911751e-24,7.789325e-36,2.0048406e-37,3.4447234e-29,1.892186e-39
0.99999964,3.937095e-07,4.0150558e-10,5.5029835e-17,2.4723113e-25,2.0173635e-26,1.4065848e-20,8.911685e-28
0.67319775,0.3182045,0.007966413,0.0006055206,9.687693e-06,7.607169e-06,7.9302745e-06,6.466149e-07
1.0,5.0925477e-09,1.439908e-13,2.791016e-22,4.296842e-33,1.6902646e-34,2.714567e-26,1.3875912e-35
1.0,2.8187777e-17,7.330881e-23,1.8976e-41,0.0,0.0,0.0,0.0
0.9981103,0.001738425,0.00015113027,1.200665e-07,2.5110735e-11,8.538952e-12,1.4794833e-09,8.124364e-13
1.0,4.0549866e-09,2.9382754e-13,3.4880678e-22,4.1841012e-33,1.523187e-34,1.1879487e-26,4.940744e-36
0.9999989,1.1198011e-06,9.538501e-10,4.2277736e-16,6.6919394e-24,6.627131e-25,3.3073165e-19,6.3238905e-26
1.0,2.5674812e-21,5.0727105e-29,0.0,0.0,0.0,0.0,0.0
0.9999912,8.782705e-06,2.5792405e-08,1.06892556e-13,2.7122538e-20,3.888844e-21,2.2825404e-16,4.562083e-22
0.97640693,0.018361956,0.0051789167,4.9919992e-05,2.1268423e-07,1.07050155e-07,1.8856772e-06,1.3015074e-08
0.999448,0.0005408222,1.1167306e-05,3.7000771e-09,1.9466374e-13,5.833672e-14,7.42148e-11,1.3955196e-14
1.0,2.6798668e-08,1.3152403e-11,8.4809174e-20,1.1021595e-29,5.435454e-31,2.703863e-24,8.381289e-33
0.9975395,0.0023378707,0.00012251026,1.5840514e-07,4.8797286e-11,1.8095903e-11,4.6487316e-09,3.8415616e-12
0.9919545,0.0071504507,0.00089092355,3.9755896e-06,6.0153935e-09,2.7607905e-09,1.6937597e-07,4.8561977e-10
0.9999074,9.1373826e-05,1.2199912e-06,5.1325666e-11,2.5160873e-16,5.2846796e-17,2.3626752e-13,5.7698867e-18
1.0,3.2984968e-10,9.464961e-15,7.4844505e-25,3.570744e-37,8.30146e-39,5.0177603e-30,1.32182e-40
0.9999995,4.591448e-07,1.1028389e-09,1.2263373e-16,5.686422e-25,4.4399375e-26,1.2356183e-20,7.711684e-28
1.0,5.3049003e-18,1.6554374e-25,4.2e-44,0.0,0.0,0.0,0.0
1.0,5.341575e-10,7.8514635e-14,6.181748e-24,4.678159e-36,1.1129964e-37,1.0865964e-29,3.9939e-40
0.9902159,0.009519976,0.0002616079,2.0871485e-06,3.70494e-09,1.9227648e-09,3.972641e-07,1.3886767e-09
1.0,1.0011471e-11,1.2526021e-16,1.5434175e-28,6.4e-43,7e-45,5.346196e-35,0.0
0.9933041,0.006341886,0.00035250964,1.4475922e-06,1.600595e-09,7.3332596e-10,1.0678493e-07,2.6088456e-10
0.99310535,0.006620733,0.00027234515,1.399368e-06,1.7753543e-09,8.479662e-10,1.581319e-07,4.2423448e-10
1.0,4.1284725e-08,1.7161264e-11,1.7494296e-19,3.7265953e-29,1.9621668e-30,9.57017e-24,4.6967294e-32
1.0,7.458171e-18,2.2057576e-26,1.3e-44,0.0,0.0,0.0,0.0
1.0,3.214356e-08,7.165231e-11,2.6951785e-19,3.0759795e-29,1.3480002e-30,1.2919199e-24,3.1493025e-33
1.0,3.4041175e-10,3.090293e-14,1.7502595e-24,7.951531e-37,1.7890484e-38,3.440821e-30,8.3306e-41
1.0,7.225402e-17,1.5453058e-24,7.822e-42,0.0,0.0,0.0,0.0
1.0,2.4689786e-08,2.0966392e-11,1.1213169e-19,1.3790259e-29,6.7348703e-31,1.9087294e-24,4.9990105e-33
1.0,2.517553e-13,1.126054e-18,2.330306e-32,0.0,0.0,5.28081e-40,0.0
0.99999976,2.4235212e-07,9.28554e-11,7.414596e-18,1.4673457e-26,1.0898435e-27,2.4116396e-21,8.029533e-29
1.0,6.3022016e-14,5.4224785e-20,3.105838e-34,0.0,0.0,8.575e-42,0.0
1.0,4.079952e-09,1.0753197e-12,8.420401e-22,9.297577e-33,3.217706e-34,6.865779e-27,2.515815e-36
0.9999999,8.075512e-08,8.736645e-11,1.3083648e-18,5.6952074e-28,3.1718543e-29,4.376483e-23,3.8075207e-31
1.0,4.851292e-18,9.68866e-26,2.2e-44,0.0,0.0,0.0,0.0
0.9999999,1.2375374e-07,1.3874976e-10,4.0377726e-18,3.5483164e-27,2.2297647e-28,2.400276e-22,3.7022926e-30
1.0,2.9280176e-15,1.1220516e-21,2.7127096e-37,0.0,0.0,1e-45,0.0
0.82011384,0.17971933,0.00016429226,2.5125748e-06,2.141223e-09,1.430285e-09,5.722357e-09,9.8291784e-11
0.99967635,0.0003110342,1.2691336e-05,1.5712772e-09,3.4491368e-14,8.584483e-15,7.043067e-12,5.82408e-16
0.98584753,0.014033824,0.000117013675,1.2079314e-06,1.913056e-09,1.150935e-09,3.3888148e-07,1.1287213e-09
0.9999999,1.5787776e-07,2.2286062e-11,1.6585213e-18,2.1555563e-27,1.5535418e-28,1.0429746e-21,2.3138425e-29
1.0,1.179175e-13,5.9398864e-20,9.227506e-34,0.0,0.0,9.2196e-41,0.0
1.0,3.596469e-16,3.670989e-22,4.953172e-39,0.0,0.0,0.0,0.0
1.0,9.83461e-15,7.457448e-21,4.844331e-36,0.0,0.0,2.2e-44,0.0
0.9999976,2.4324665e-06,3.3265048e-09,3.5286495e-15,1.6306537e-22,1.862463e-23,4.166635e-18,1.9958982e-24
1.0,1.4597959e-21,2.8476919e-30,0.0,0.0,0.0,0.0,0.0
0.9999987,1.3444943e-06,4.7982462e-09,2.0561579e-15,4.544156e-23,4.524711e-24,5.0503316e-19,1.1323245e-25
1.0,1.3310213e-10,1.7146876e-14,1.9927598e-25,1.8806085e-38,3.16366e-40,6.6672547e-32,4.19e-43
0.9999777,2.221095e-05,1.4845347e-07,1.3145608e-12,9.962601e-19,1.6308104e-19,2.800124e-15,1.4273257e-20
0.9979753,0.001960152,6.452513e-05,9.050935e-08,2.6223334e-11,9.996043e-12,4.392399e-09,3.4103098e-12
0.9973584,0.0025751686,6.636215e-05,1.2845958e-07,4.9074574e-11,1.979365e-11,9.216352e-09,8.912172e-12
0.99999905,1.0076545e-06,1.3063425e-09,4.679809e-16,6.643411e-24,6.3322954e-25,2.271506e-19,3.930355e-26
0.94378996,0.055347178,0.0008324553,2.5003266e-05,1.4838406e-07,1.1471142e-07,5.0523668e-06,7.064753e-08
0.99999976,2.7141348e-07,9.651516e-10,5.558535e-17,1.3575552e-25,9.640909e-27,2.1473962e-21,6.9124954e-29
0.9999958,4.2228335e-06,7.539844e-09,1.33997165e-14,1.1773628e-21,1.436083e-22,1.8905828e-17,1.564548e-23
