0.40152588,0.5968023,0.001611125,5.9737904e-05,6.834512e-07,1.5952981e-09,1.8685371e-07,6.4441383e-13,3.6834857e-14,6.726424e-14,4.1628493e-12,2.5073343e-13,7.919968e-14,7.62783e-13,5.908828e-13
0.9974413,0.0025329355,2.530947e-05,4.911078e-07,2.3788018e-09,1.8358122e-10,9.1115726e-10,2.7017838e-17,1.5021057e-18,1.788085e-20,1.5115117e-15,1.9358522e-21,1.3517443e-17,1.3711483e-15,9.016507e-21
0.025480393,0.9740192,0.00049837446,1.9320703e-06,2.4128257e-09,2.8668687e-14,1.3155375e-11,1.8683508e-19,9.241239e-22,4.6216556e-19,8.4967977e-19,6.3627366e-20,9.229645e-23,1.3487431e-21,8.7307014e-20
0.0014893201,0.99840635,0.0001044067,2.6104674e-08,1.9214777e-12,1.2538091e-19,1.437282e-16,3.2074341e-27,9.013589e-31,1.0269747e-25,1.14393875e-26,1.7516246e-28,2.2541065e-33,6.847424e-32,1.9532512e-28
0.0017290988,0.9981951,7.584552e-05,2.120721e-08,1.5419731e-12,9.509214e-20,1.6089707e-16,3.168634e-27,9.883663e-31,7.6521616e-26,1.3017804e-26,2.5765517e-28,4.067865e-33,1.1836458e-31,2.9945355e-28
0.99750215,0.0024970751,7.1107974e-07,8.758525e-09,7.6899355e-12,1.2725209e-13,2.5668466e-11,2.4596605e-20,3.6929192e-22,6.451492e-25,1.0122508e-18,2.284593e-24,6.6109e-21,2.273992e-18,2.5718442e-23
1.0,5.529461e-08,7.364009e-16,1.7523942e-20,1.1526775e-27,1.2085147e-30,1.6587931e-26,0.0,0.0,0.0,2.8e-44,0.0,0.0,5.83e-43,0.0
0.026698709,0.96827704,0.0049831416,4.093777e-05,1.7607317e-07,1.559105e-11,8.0621854e-10,4.0622837e-16,3.602538e-18,2.696688e-15,9.153904e-16,5.715507e-17,1.079505e-19,1.1164569e-18,5.5157475e-17
0.9999671,3.2871012e-05,4.251223e-10,6.189047e-13,2.2498939e-17,4.4399447e-19,1.7074626e-16,1.757604e-29,4.2246867e-32,6.9968707e-37,2.0893116e-27,1.911081e-36,3.0645279e-30,1.6837546e-26,1.443453e-34
0.9887369,0.0101593975,0.0010808182,2.2431508e-05,2.990829e-07,2.4045248e-08,1.7378373e-08,8.529043e-15,4.988228e-16,1.2714044e-16,2.7089027e-13,1.5632083e-18,1.5326188e-15,4.423816e-14,3.4337181e-18
0.9865296,0.01343729,3.1862495e-05,1.3133174e-06,7.41112e-09,3.313148e-10,1.813609e-08,4.1294783e-15,2.0817052e-16,2.1853628e-18,7.181483e-14,5.445344e-18,1.6713523e-15,1.2402693e-13,2.991896e-17
0.8969238,0.10301744,5.720823e-05,1.5743257e-06,4.7896087e-09,2.404435e-11,8.6933145e-09,1.0678002e-15,3.5055488e-17,1.7906564e-18,1.5507572e-14,2.5828091e-17,2.6128272e-16,1.0995216e-14,1.2708812e-16
0.99888533,0.0011131548,1.5767346e-06,2.4232444e-08,4.5453794e-11,5.509314e-12,1.2296705e-10,8.558193e-19,2.6246976e-20,2.7408723e-23,2.1990352e-17,2.1581824e-23,3.197707e-19,7.171434e-17,3.1897708e-22
