0.23339206,0.20909947,0.2209969,0.1963836,0.07284252,0.02607127,0.009166081,0.021092787,0.0015595219,0.0009631711,0.000605398,0.0031930315,0.0025143952,0.001420567,0.00069922523
0.35580075,0.1882165,0.15852855,0.19839762,0.05241766,0.018079394,0.0063838726,0.015167911,0.0009381394,0.0005535577,0.00036853077,0.0023213471,0.0015603763,0.0008684375,0.0003973438
0.30975994,0.2593388,0.21303113,0.13438778,0.047649227,0.015119964,0.0039740275,0.012338319,0.000637264,0.0003479836,0.00023630059,0.0012610225,0.0011548359,0.00051246857,0.00025085305
0.36397123,0.21859288,0.1730417,0.15112054,0.054950297,0.015827507,0.004853718,0.012169757,0.0007481424,0.00044817384,0.00030891882,0.00182794,0.0012347718,0.0005787109,0.0003256906
0.34849516,0.25124472,0.19107635,0.13145903,0.04532123,0.013884784,0.003532414,0.011039642,0.0005684726,0.00032071874,0.00020365872,0.0011408993,0.0010588797,0.00044372148,0.00021027871
0.44519216,0.20360827,0.1386207,0.13791172,0.048203833,0.011992816,0.0036136196,0.0075327302,0.00048625848,0.00026974472,0.00017592381,0.0010442534,0.0008457246,0.00033009695,0.00017214773
0.53646076,0.17367797,0.10425023,0.12787239,0.033254266,0.010172302,0.0034240521,0.007458807,0.0004886613,0.00026274545,0.00021431064,0.0010862412,0.0008309853,0.00038599432,0.00016032356
0.13178879,0.19136132,0.25830218,0.21227196,0.09432248,0.041481372,0.01457906,0.03375167,0.002797212,0.002117917,0.001435116,0.0064148535,0.0044281012,0.002934839,0.0020130987
0.47831064,0.23323557,0.12233858,0.11503513,0.030483663,0.009207254,0.0023211206,0.006739898,0.000317651,0.00016730094,0.0001208597,0.00070331414,0.00066716014,0.00023492494,0.00011694132
0.42159274,0.21719298,0.15459411,0.14035371,0.040712625,0.01106676,0.0029972221,0.008628711,0.00039387654,0.00021141584,0.00013498931,0.0009963913,0.00068963587,0.00029581564,0.00013900684
