0.9998229,0.00017598098,1.0498406e-06,8.207647e-08,7.628474e-14,3.900219e-15,7.6966315e-12,2.5260904e-14,1.9540164e-13,3.826944e-14
0.99049896,0.009500944,1.3117429e-07,4.9691895e-10,1.1140872e-12,4.140736e-15,1.13282525e-13,7.7906e-14,9.236874e-15,1.03422486e-13
0.98398525,0.016014758,2.3602052e-08,2.9837566e-11,5.5706596e-15,1.2048068e-18,1.4728037e-16,1.796706e-17,6.0028493e-18,1.0070273e-16
0.9998989,0.00010104848,5.37088e-12,6.2602905e-15,1.2876697e-19,2.581205e-21,1.5544955e-18,3.8477763e-20,1.9463305e-21,3.2295925e-18
0.9999988,1.18477e-06,4.2297654e-12,1.4364102e-15,1.0467291e-19,1.0587677e-21,8.395767e-20,5.3252854e-20,2.525137e-22,3.3460322e-20
0.99998033,1.9656667e-05,2.419067e-12,2.6935444e-14,2.0390338e-19,3.45264e-22,3.2943737e-19,3.9756368e-20,2.0805163e-22,3.8142422e-20
0.99999344,6.526019e-06,2.927539e-12,1.3351562e-15,1.7278284e-21,1.2652575e-24,4.861235e-22,1.838295e-22,3.3539684e-24,1.8677568e-22
4.8629656e-10,0.9999999,1.4824738e-07,2.7815432e-12,2.3092987e-16,4.7539633e-23,1.5711897e-20,1.1241717e-22,4.5678672e-23,2.79596e-22
1.0,5.3750844e-11,6.6523564e-20,1.9118347e-23,2.8226408e-32,1.3292526e-33,1.7839385e-29,5.567088e-32,8.252061e-36,1.0188012e-31
0.9914328,0.008560441,6.6960297e-06,5.0016173e-09,2.2525122e-11,6.2119065e-14,3.5514633e-13,1.7253251e-12,5.460588e-13,1.5605002e-13
0.9999306,6.939374e-05,5.1693712e-11,3.8037187e-14,2.8588406e-19,2.9247454e-22,6.953787e-19,3.8947272e-20,6.3888926e-21,3.203666e-20
0.99975103,0.0002490221,4.787905e-10,7.894489e-11,8.973991e-16,2.660854e-17,1.8531653e-14,8.772499e-16,1.7031445e-17,1.0548766e-15
0.99983716,0.00016277442,3.5540162e-09,3.3889105e-10,7.524572e-16,7.064684e-18,2.6611774e-15,4.3651835e-16,1.7196071e-16,5.989303e-16
0.9932729,0.0066220523,0.00010343287,1.5769839e-06,2.0614502e-08,6.352384e-10,9.324249e-08,4.1900234e-09,1.4430567e-09,2.165384e-09
0.8834156,0.11658426,7.3864264e-08,7.457479e-11,1.1977654e-14,4.8329822e-18,4.8614625e-16,2.1104899e-16,6.6465014e-17,4.861166e-16
0.99985623,0.00014373413,1.367109e-10,5.6615125e-12,8.802852e-17,1.0230732e-19,1.3443192e-16,6.656281e-18,1.9581946e-19,9.656463e-18
0.84582746,0.00015391612,0.0020872103,0.15187356,4.3679282e-07,1.9316806e-06,1.1432949e-06,1.06806354e-07,2.7142172e-05,2.7075885e-05
0.82549685,0.17449589,7.298637e-06,5.4546803e-09,1.7069048e-12,4.581318e-15,2.49271e-12,2.324883e-13,6.299165e-14,1.964046e-13
0.9999968,3.1648322e-06,3.3422203e-11,3.213032e-13,1.6412711e-18,4.5036343e-20,3.3126885e-19,3.038178e-19,5.5769e-21,1.2076926e-19
0.99999964,3.6066368e-07,1.09345956e-13,3.0036748e-18,6.284225e-23,2.66503e-25,1.0808248e-22,2.3587118e-23,4.1959268e-26,3.8820994e-23
0.99999404,5.93388e-06,1.5408655e-11,5.70145e-15,5.1107338e-20,2.0313028e-22,6.5625155e-19,5.3394182e-20,8.04193e-22,7.2793194e-21
0.9999956,4.4017465e-06,1.8222098e-14,8.310741e-16,7.967801e-22,3.366319e-24,7.435854e-21,2.5349928e-22,1.3087339e-25,1.9179706e-22
1.0,5.487705e-09,3.170029e-21,1.9207174e-22,9.763199e-33,2.3789575e-35,1.930252e-29,2.167383e-32,7.78739e-37,3.9427806e-32
0.9999975,2.5497257e-06,8.99185e-12,2.6979832e-13,1.944565e-19,7.062788e-21,5.6292605e-17,1.5695152e-19,6.743885e-21,6.7861117e-19
0.9993967,0.0006032863,5.828491e-10,3.2109645e-12,6.2034986e-17,1.4288661e-19,7.618509e-17,1.2564481e-17,1.0834271e-18,3.656321e-17
0.99292314,0.007076493,3.577411e-07,1.7255104e-09,2.838816e-12,7.836775e-15,4.4568575e-13,3.1210408e-13,6.279278e-14,6.516107e-13
0.99964094,0.00035899202,2.366323e-11,1.8989782e-13,1.4647955e-18,7.476985e-21,1.0049315e-17,3.5893073e-19,1.5527537e-20,7.6154807e-19
0.99386394,0.0061360532,2.7744093e-10,9.513365e-10,7.739929e-15,3.3800072e-16,7.0112733e-15,9.084968e-15,3.280893e-16,1.4755764e-13
0.006379223,0.99361926,1.5395933e-06,1.6389744e-10,1.807669e-13,4.1445167e-17,7.1111883e-16,9.703911e-16,4.6482855e-16,1.181587e-15
0.9999999,1.2570186e-07,6.13067e-09,5.5166015e-18,1.15383416e-20,2.7097781e-25,7.980817e-24,1.0902415e-22,2.915055e-23,2.0374423e-25
0.64430803,0.35569194,1.2138331e-08,1.0822092e-12,6.704729e-16,2.8378402e-20,3.0812135e-18,3.710547e-18,5.7898693e-19,3.9068936e-18
