1.4798109e-06,5.0750774e-08,2.6917763e-07,3.1344913e-05,3.9337607e-07,0.0008625328,0.0051432885,0.012944628,0.009511875,0.0721292,0.10040381,0.19413303,0.057604272,0.089825325,0.13679177,0.11051121,4.105774e-06,0.09042592,0.061537024,2.5018755e-08,0.058138423
6.0886816e-07,5.9417725e-06,4.0297917e-05,0.004048401,0.071665145,0.42094585,0.27327517,0.110182896,0.03870801,0.06292512,0.0073001985,0.006071802,0.0040242122,0.0005749958,5.5347424e-05,7.6331824e-05,9.67848e-05,1.4775289e-09,2.7672206e-06,7.130929e-08,1.2687178e-08
8.563466e-05,0.00019807609,0.036231466,0.3324103,0.388484,0.17230761,0.030528951,0.016892783,0.0088532325,0.004140248,0.007905286,4.871844e-05,0.0017189892,3.902046e-05,2.8695333e-06,3.4243658e-05,8.386365e-05,1.5989805e-07,3.3614073e-05,1.3353348e-07,7.8743096e-07
1.7320316e-07,3.4825698e-06,0.00027709352,0.010219881,0.025472263,0.04355843,0.14458126,0.096187495,0.12693492,0.30654147,0.025797592,0.05805485,0.12191689,0.035299078,1.5923131e-05,0.0015502251,0.00021171248,1.0311897e-08,0.0033744941,2.5936154e-06,8.147186e-08
8.733163e-07,3.1893017e-06,5.275428e-06,0.03559128,0.0010045245,0.22639634,0.132096,0.17436022,0.078020684,0.11385814,0.06094451,0.010217817,0.0044999374,0.0007984741,0.15552154,0.0054411096,0.0011739228,1.7142043e-05,4.4650642e-05,2.3731307e-07,4.137486e-06
0.0016380732,0.008494461,0.21820669,0.495599,0.19370306,0.05991169,0.008850051,0.0050932486,0.0042518545,0.00047278006,0.0029575862,2.3117625e-05,0.00066629326,1.1228006e-05,3.5184473e-07,4.9301187e-05,5.9071557e-05,4.0394728e-08,7.736179e-06,5.2735254e-07,3.7731793e-06
8.5265856e-07,1.1124854e-07,3.671011e-07,0.00021923317,1.5143941e-06,0.00047839212,0.02345462,0.034063183,0.043131817,0.095679775,0.15222956,0.3725285,0.054749,0.021280587,0.049184915,0.05624275,0.00052826124,0.03906089,0.056877438,6.7297276e-07,0.00028754078
4.2110505e-06,1.35646105e-05,1.6123035e-05,0.031257056,0.003469203,0.04360747,0.16527475,0.18651894,0.18310444,0.13074856,0.15532213,0.007713732,0.020232325,0.021277316,0.00029891092,0.020420857,0.030517634,9.967764e-07,0.00020044183,1.7565749e-07,1.1779625e-06
3.074169e-06,3.523532e-07,5.052823e-07,0.0021101048,3.4532133e-07,0.0008487677,0.009460462,0.011322456,0.45971614,0.26862663,0.019228911,0.016506916,0.009948314,0.014331909,0.06112085,0.063693315,0.009919107,0.029349698,0.017901715,5.038077e-08,0.00591033
1.8633428e-07,6.859811e-08,2.6912448e-07,0.0005614022,0.00020924976,0.0046994737,0.18391868,0.022665832,0.14553978,0.13040985,0.38879982,0.06882422,0.0029787566,0.0026729642,0.00054059946,2.2615943e-05,0.047575105,3.9281804e-06,0.0005691504,8.035658e-06,1.9078897e-08
8.566213e-06,0.00010483235,0.02874517,0.23099776,0.3864276,0.14664222,0.09153707,0.042566825,0.03919644,0.002705643,0.0050986004,0.00027197317,0.024290564,4.13883e-05,1.207068e-07,0.0006113484,0.0007512095,4.3620587e-09,2.032984e-06,3.9581786e-07,1.8854917e-07
2.5945244e-09,1.08255495e-10,3.4295225e-10,9.5666024e-08,7.7243705e-08,6.9534394e-07,0.0027881202,3.95734e-05,0.00022926326,0.001213182,0.7725003,0.042219598,0.00915595,0.009164171,9.733142e-06,0.14560774,0.005360744,0.011706603,8.16686e-08,4.0927184e-06,5.5680186e-08
1.9188402e-08,3.18012e-07,1.3682895e-06,0.00016560966,0.0034871679,0.0054535605,0.10687576,0.12606668,0.28099632,0.11864978,0.046902783,0.21512513,0.013133987,0.07887919,0.00038130797,0.0026249723,0.0009802537,1.9709056e-07,0.00027350386,2.1211756e-06,6.55064e-09
1.0108744e-06,8.785477e-07,2.1070582e-06,0.00219673,3.955566e-05,0.0022904417,0.05111561,0.07444037,0.15228848,0.21434805,0.11103661,0.16103971,0.05813221,0.014180946,0.0010666496,0.030953778,0.00044294388,0.00028269575,0.12613522,4.3060524e-07,5.6320946e-06
2.0076693e-06,1.6603988e-06,3.2850228e-06,0.00012922157,0.00074196584,0.011981513,0.11493116,0.21246606,0.37968966,0.059952002,0.12080608,0.049498733,0.0008328147,0.0027343729,0.00022430505,0.043850318,0.001704842,0.00041545994,3.2721084e-05,1.1441766e-06,6.664796e-07
7.060692e-07,1.648976e-05,0.0011448925,0.019169694,0.24115305,0.18297608,0.17005695,0.09076459,0.02166091,0.073364735,0.14143732,0.0109425085,0.04722781,3.105622e-05,1.3381167e-06,7.1494255e-06,4.165892e-05,1.4570088e-09,2.8461184e-06,1.9943117e-07,5.354521e-09
9.0295956e-08,4.379088e-06,0.00015487587,0.0028794687,0.012519861,0.1364183,0.17083848,0.05793851,0.05456494,0.10786846,0.02792009,0.31370535,0.11441815,0.00065904495,7.0534747e-06,6.1976556e-05,1.5673042e-05,2.857909e-10,6.7983815e-06,1.8517425e-05,1.8603694e-09
