1.0383348e-05,3.25744e-06,1.5622789e-05,2.8787551e-06,3.70071e-05,4.854671e-05,0.00039173843,0.0012456608,0.0042618685,0.0023883579,0.014914201,0.060263127,0.01718257,0.03535059,0.06000506,0.15694994,0.07849122,0.12253447,0.07787709,0.006828487,2.4864103e-06,0.36116272,3.2698073e-05
4.1004827e-05,9.870799e-05,0.0012205858,0.0029818392,0.07277893,0.1396142,0.42313445,0.23667428,0.050169364,0.034183238,0.026513368,0.0008188391,0.00074401946,0.005904132,0.0014346158,0.0010999424,0.0023158803,0.00026738096,2.7735052e-06,7.884433e-07,1.3438131e-06,6.265355e-08,2.1405424e-07
4.1352254e-05,0.0006339113,0.00859885,0.036264896,0.21082386,0.45981255,0.22325781,0.03228927,0.011618583,0.006265237,0.0017750614,0.005057752,0.00047862183,0.0013980212,0.0007729676,6.519448e-05,0.0007712398,5.1549625e-05,2.1205291e-05,9.4141296e-07,4.7881423e-07,3.1560646e-07,3.3735535e-07
1.232317e-05,1.9037943e-05,0.00031827643,0.00027688843,0.005048461,0.012286596,0.032301623,0.08236189,0.11335504,0.083303966,0.15248367,0.025761444,0.11900982,0.23381256,0.07307993,0.008256387,0.020222655,0.037970096,3.6242753e-05,3.6015947e-06,7.696835e-05,2.1225085e-06,3.9061828e-07
3.0462459e-06,1.4964056e-06,9.474862e-06,2.1028802e-05,0.000744862,0.0026383903,0.16761437,0.16997328,0.117216066,0.11910431,0.058128707,0.014848663,0.027866011,0.009488407,0.001831129,0.27666607,0.03281938,0.000808026,0.00017506872,1.5349784e-05,2.1859198e-05,6.780203e-07,4.3323516e-06
5.3489926e-05,0.0050659887,0.048768617,0.25263423,0.35786143,0.23004472,0.08943137,0.006734636,0.0058515617,0.0013322354,0.00040812598,0.0012390681,9.592131e-05,0.00016004949,9.176247e-05,1.551821e-05,0.00020465467,2.387758e-06,3.7908824e-06,3.1420703e-07,8.064449e-08,3.362875e-08,5.639743e-08
3.0750202e-06,8.150122e-07,5.933054e-06,1.710658e-06,5.8764184e-05,0.00020727933,0.0010218729,0.005675599,0.015244212,0.021099776,0.018033843,0.071889974,0.06815638,0.017420094,0.02023978,0.16052766,0.3650558,0.01234166,0.21826284,0.0028542965,0.000455576,0.0009212134,0.00052185816
2.0639884e-05,1.015565e-05,8.5846696e-05,7.219922e-05,0.002048027,0.005138029,0.021331483,0.24755383,0.1496321,0.082429826,0.04362962,0.02957669,0.113191925,0.004394311,0.28661028,0.0019569872,0.007640899,0.004650012,1.2771015e-05,1.2647833e-05,5.3014804e-07,8.028353e-07,3.5757873e-07
5.2238727e-05,1.4479108e-05,4.4539036e-05,0.00013892291,0.0010331069,0.00073813566,0.0010683651,0.012713748,0.057608496,0.10266533,0.16969043,0.1364515,0.07071023,0.010493563,0.0024391348,0.25376466,0.0075103827,0.0019840796,0.04379399,0.010169495,2.531555e-05,5.1307055e-05,0.1168386
1.1496722e-08,6.2034244e-09,3.47535e-08,3.69185e-08,3.1996037e-06,4.6622008e-05,0.00060883653,0.0069540534,0.0036188902,0.015323193,0.003196786,0.041315705,0.03484647,0.003954365,0.0017261467,0.04767617,0.8299091,0.0031215725,0.0019838254,1.4033165e-05,0.0056997077,1.1595295e-06,1.3101133e-07
4.935665e-06,4.368474e-05,0.0010033903,0.0032455898,0.084555574,0.23899743,0.11760296,0.12454023,0.06492905,0.09303063,0.007037533,0.17089555,0.03725237,0.018368404,0.0015680052,0.0015035217,0.035155155,0.00020816096,2.500745e-05,2.4775136e-06,3.0050263e-05,1.6125787e-07,9.352829e-08
6.7988135e-09,6.2736033e-10,4.7268877e-08,1.8521416e-09,5.194698e-07,1.8735105e-06,4.060448e-06,0.00012895068,0.00010814709,0.00028872854,0.0028297042,0.093355924,0.006639002,0.0084825875,0.03637038,0.0073698624,0.711502,0.03469988,0.098034315,1.1534017e-05,1.13354745e-05,0.0001611006,1.0851384e-08
3.2556097e-06,2.0790844e-06,4.295203e-05,1.8010805e-05,0.00058493495,0.0036285769,0.009530744,0.14502971,0.100277394,0.09180237,0.0770998,0.009758642,0.026023764,0.011771649,0.5045902,0.0075873793,0.006359715,0.0058857924,1.9272227e-06,5.77233e-07,4.3445112e-07,8.199687e-08,1.770556e-08
2.1150157e-05,3.5567957e-06,9.767668e-06,5.7917123e-06,8.598791e-05,0.00042830972,0.0015208094,0.011382431,0.025129536,0.040757388,0.04131805,0.17208944,0.4433951,0.037415568,0.12981023,0.031115118,0.042670198,0.020204622,0.0012939466,0.0011225354,4.990276e-05,6.930844e-05,0.00010122976
1.3856648e-05,4.858022e-06,2.9413888e-05,1.3126958e-05,0.0003178535,0.00862296,0.013969991,0.10028431,0.27840015,0.34512118,0.13302825,0.08219928,0.0016140877,4.7922545e-05,0.0041114474,0.0072614956,0.020450277,0.0044287737,3.990058e-05,2.7042046e-05,3.153676e-07,4.0718214e-07,1.3128035e-05
3.8161265e-06,1.5165806e-05,0.0002996541,0.00059230765,0.010901033,0.107899904,0.11697681,0.20594758,0.15257463,0.056799527,0.1044497,0.020405842,0.0797462,0.10374153,0.0016585543,0.006972447,0.026007518,0.004969259,2.7270169e-05,1.337517e-06,6.8262602e-06,3.0228837e-06,9.0906745e-08
1.9924164e-06,2.2890358e-06,1.857573e-05,0.000119501274,0.0016732994,0.0047779484,0.033336606,0.08624923,0.09253439,0.09340713,0.20868333,0.021786641,0.10259022,0.32275555,0.0040464257,0.016422762,0.008936495,0.0011227033,4.3819728e-06,1.2527938e-06,0.0015292634,2.6262578e-08,2.6726878e-08
