6.359179e-08,1.6525412e-07,3.4606472e-07,8.9797726e-07,0.0002994708,0.007958981,0.7597393,0.23108838,0.0009052473,7.1521913e-06
1.5248186e-06,1.1025501e-05,5.353518e-06,2.3542723e-05,0.0019839574,0.024178207,0.6561612,0.31713212,0.00035021032,0.00015291221
5.696436e-07,1.3165555e-05,2.985096e-05,0.0012713771,0.06582727,0.5619777,0.31566945,0.055125937,7.6893266e-05,7.881465e-06
0.00032510664,0.0009288236,0.99630225,0.0024007997,4.0113948e-05,2.064392e-06,2.1772374e-07,6.5266e-08,3.538335e-07,2.1162002e-07
8.379398e-08,1.0219144e-06,2.2702139e-07,4.331013e-07,3.199256e-05,0.0009336642,0.10659954,0.8921147,0.00024469517,7.363059e-05
3.821425e-08,5.3325823e-07,5.183355e-05,0.022093575,0.95104295,0.026457243,0.00035257114,1.1855576e-06,3.6665774e-08,1.9723755e-08
5.3296507e-08,1.4652983e-07,0.00018688792,0.012313224,0.9807587,0.006334773,0.00040610513,5.254814e-08,2.8314307e-08,9.563705e-09
5.2289465e-07,4.0039054e-06,5.5765063e-06,0.0001953653,0.014573799,0.26879814,0.6440843,0.07227756,4.171306e-05,1.9011442e-05
5.337523e-08,2.2868177e-07,1.0922706e-06,6.497426e-05,0.02101846,0.51472014,0.4588383,0.0053415084,1.4286229e-05,9.0274085e-07
0.00022726679,0.00021666495,8.660984e-05,2.6228827e-05,6.441639e-05,0.0002661149,0.0023884808,0.049022857,0.07142448,0.87627685
3.0126108e-09,7.941871e-08,3.2369567e-06,0.0012842823,0.82869226,0.16960281,0.00041625687,1.106828e-06,7.505911e-09,5.9283622e-09
0.00031266428,0.00013359883,0.00018315893,5.2616626e-05,0.00019707455,0.0011844022,0.014461942,0.114896715,0.73085594,0.13772187
1.8884454e-09,5.340588e-08,9.225681e-07,0.0005995862,0.45712358,0.53669935,0.0055639865,1.2468349e-05,1.7651173e-08,8.900147e-09
0.0011556733,0.9452876,0.05354259,1.4092246e-05,2.5910943e-08,5.343984e-10,1.2370693e-10,3.010932e-08,2.9439676e-08,1.04782165e-08
2.7958328e-07,6.2590397e-07,4.405278e-06,2.3697736e-05,0.0028186103,0.062337533,0.93244404,0.0023474714,1.4448083e-05,8.748734e-06
3.249125e-05,1.6822321e-05,3.7139343e-05,2.6093836e-05,0.0008437324,0.005975759,0.7032079,0.20819888,0.080608994,0.0010522031
0.20492694,0.05129409,0.74325967,0.0004974166,8.409709e-06,6.946008e-07,2.6623024e-07,1.4845294e-06,5.12611e-06,5.9010335e-06
1.0249329e-07,5.685859e-07,4.2512297e-06,0.00033173786,0.13122328,0.54342675,0.32327303,0.0017281054,1.1651476e-05,4.843516e-07
4.9380046e-06,0.0002700403,0.06540697,0.7677089,0.1663027,0.0002858563,2.0025887e-05,2.0573529e-07,2.739651e-07,7.291157e-08
1.00477514e-07,1.9659976e-05,0.009850489,0.6251433,0.36379465,0.001183744,7.927652e-06,8.3262165e-08,4.1960863e-08,5.023875e-09
1.685307e-07,2.2464621e-07,1.6462889e-07,9.6314245e-08,1.3637677e-05,0.0004758698,0.1643809,0.82504106,0.009968513,0.000119421915
5.7875617e-08,3.3958197e-06,0.002001669,0.4013964,0.594107,0.0024649496,2.6358231e-05,9.120696e-08,5.7259093e-08,5.706434e-09
2.0155889e-05,0.00021749808,0.96432966,0.034931533,0.0004967184,4.1782796e-06,1.2373033e-07,8.75066e-09,6.111128e-08,2.52211e-08
6.3027807e-07,9.447038e-06,0.00094427605,0.28856045,0.70751107,0.0029238237,4.987808e-05,3.1873384e-07,4.317059e-08,5.656286e-08
2.897188e-10,3.2703962e-09,5.765646e-07,0.00059074775,0.9791501,0.019817326,0.0004411719,4.242417e-08,9.718447e-10,2.085652e-10
1.0250002e-06,9.805804e-06,0.00012691281,0.0019934492,0.0750294,0.14197583,0.7781278,0.002688632,4.236881e-05,4.873475e-06
8.658816e-07,5.282987e-07,6.1264615e-07,6.286204e-08,1.3037704e-06,1.9289171e-05,0.0017940672,0.24734622,0.74679273,0.004044306
4.272521e-06,0.00015965688,0.059449904,0.8718343,0.068295315,0.00024913295,6.9556518e-06,1.7272681e-07,1.5939544e-07,7.072568e-08
5.736906e-10,1.1359352e-08,3.4014822e-06,0.0037191792,0.987965,0.008258354,5.4077853e-05,1.4631225e-08,3.2790815e-10,2.9946548e-10
0.0047575138,0.08978975,0.90392506,0.00150046,2.3784007e-05,6.5892135e-07,1.2077898e-07,5.4148023e-07,1.2975531e-06,8.6500654e-07
0.002448051,0.0033721828,0.9917761,0.0023259223,6.814082e-05,2.966311e-06,1.6786147e-06,3.9755017e-07,2.881641e-06,1.6656359e-06
1.03737e-06,1.5145421e-06,1.0935165e-05,0.00016838546,0.037505023,0.2038272,0.75628215,0.0021095218,8.9591624e-05,4.73343e-06
1.3863665e-09,8.3991125e-08,3.6078634e-07,0.0006356166,0.27144057,0.72208744,0.0058056633,3.0283743e-05,1.1456902e-08,1.0459899e-08
2.0178893e-08,1.3910284e-07,1.6483494e-07,9.0909435e-07,0.0008058476,0.07908081,0.72409904,0.19572231,0.00028642357,4.26324e-06
2.1687919e-07,5.8389756e-05,0.06895783,0.8878489,0.043046582,8.721123e-05,7.826806e-07,1.0388064e-08,8.146518e-09,2.4611206e-09
1.2123316e-07,3.4232204e-07,1.4701151e-06,9.095978e-06,0.0016516652,0.028153546,0.96015126,0.0099668875,6.2756444e-05,2.82139e-06
3.9490902e-07,3.572074e-05,0.0733682,0.8549289,0.071383156,0.00028162453,1.9228507e-06,2.7091646e-08,5.8041472e-08,8.174686e-09
6.61012e-07,5.5443015e-06,1.6604804e-06,4.2759607e-06,0.00019026521,0.0020533854,0.36814052,0.6289235,0.0004945467,0.00018567278
3.286275e-05,3.4632678e-05,1.0574656e-05,3.5290914e-06,1.8877756e-05,0.00016982836,0.0071110325,0.10841422,0.04662522,0.8375792
1.0703847e-06,1.4516576e-05,0.0015024471,0.32297617,0.66710126,0.008259288,0.00014349184,1.4443339e-06,2.0334166e-07,1.6229785e-07
2.325136e-07,8.5884653e-07,3.620404e-07,2.0629562e-07,1.072063e-05,0.00017931286,0.017180251,0.9761353,0.006387713,0.00010499532
8.748414e-09,6.9750575e-07,5.351524e-05,0.015051384,0.976178,0.0086626755,5.360023e-05,1.3969913e-07,7.277051e-09,2.9252425e-09
2.6925618e-05,0.00072921056,0.6188828,0.37098595,0.00933845,3.3946693e-05,2.036013e-06,1.0016685e-07,5.140861e-07,1.3411197e-07
3.038059e-09,2.1512074e-08,1.9754987e-07,1.9922085e-05,0.03975215,0.61681354,0.3426337,0.00077848486,1.9607505e-06,3.403005e-08
2.4722901e-08,1.6407778e-07,1.315778e-05,0.0019131745,0.5032544,0.42800763,0.066778325,3.2884396e-05,1.7142659e-07,8.867317e-08
3.7915106e-05,0.0001958411,0.5810726,0.3916867,0.026707094,0.00029048976,8.349624e-06,1.6820441e-07,4.4622664e-07,2.7665388e-07
