0.16637789,0.15692174,0.17780042,0.16705215,0.17509583,0.15675195
0.16609626,0.15643361,0.17932482,0.1669249,0.17544998,0.15577038
0.16612314,0.15778577,0.17843853,0.16709195,0.17466268,0.15589797
0.16786753,0.1570387,0.17721863,0.16674529,0.17507978,0.15605013
0.16703735,0.15715204,0.1775678,0.1668374,0.17483312,0.15657228
0.16638744,0.15689288,0.17807505,0.16730002,0.17465672,0.15668792
0.16594356,0.15636234,0.17962827,0.16691525,0.17550442,0.15564613
0.16645025,0.15753725,0.1779025,0.16682634,0.17466182,0.15662196
0.16651922,0.15742801,0.17852011,0.16637048,0.17495081,0.15621139
0.16902104,0.15736245,0.17681353,0.1666022,0.17536302,0.1548378
0.16574681,0.15676276,0.17880732,0.16722226,0.17485955,0.15660138
0.16622122,0.15717246,0.17837909,0.16701037,0.17492156,0.1562953
0.16784856,0.15758254,0.17705716,0.16630284,0.17510632,0.15610252
0.1681451,0.1572023,0.17692807,0.16659278,0.17533484,0.15579687
0.16587417,0.15669665,0.17940526,0.16705473,0.17526832,0.15570085
0.16632856,0.15712477,0.17842853,0.16723157,0.17476648,0.15612012
0.16589443,0.15718958,0.17873207,0.16698623,0.17437652,0.1568212
0.16694596,0.15679373,0.17764506,0.1671701,0.17501426,0.15643083
0.1671123,0.1565643,0.1779515,0.1673208,0.17474397,0.15630713
0.1678368,0.15663654,0.177415,0.1668949,0.17500938,0.15620741
0.16636543,0.1563799,0.17874849,0.16710867,0.17550276,0.15589476
0.1678666,0.15680738,0.17704584,0.16678244,0.17519388,0.15630382
0.16614115,0.15620536,0.17929392,0.16704623,0.17587264,0.15544076
0.16576543,0.15638183,0.17883329,0.16737348,0.17536831,0.15627775
0.16662505,0.15614137,0.17843704,0.16761696,0.17558329,0.15559627
0.16606958,0.15614569,0.17882729,0.16720068,0.17581955,0.15593721
0.16594975,0.15684505,0.17868787,0.1669996,0.1749987,0.15651903
0.16634397,0.15716949,0.17792785,0.16714074,0.17475687,0.15666105
0.16636574,0.15728821,0.17791964,0.16707185,0.17478071,0.15657389
0.1660682,0.15697354,0.17879465,0.1666273,0.17491628,0.15661998
0.16599792,0.1566104,0.1786284,0.16719322,0.17491302,0.15665706
0.16593984,0.15656957,0.17883542,0.16705252,0.17509125,0.15651134
0.16586092,0.1563621,0.17891644,0.16716133,0.17512831,0.15657094
0.16598272,0.15648463,0.17951691,0.16691731,0.17542951,0.1556689
0.16829126,0.15761897,0.17684005,0.16637084,0.17526346,0.15561543
0.16591759,0.15662986,0.17881188,0.16700594,0.1753221,0.15631261
0.1659238,0.15664993,0.1788078,0.16699547,0.17533956,0.15628338
0.16745055,0.1571024,0.17740132,0.16653529,0.17503464,0.15647584
0.16639854,0.15646842,0.17868245,0.16717528,0.17558978,0.15568551
0.16586131,0.15658063,0.17863666,0.16729555,0.17473179,0.15689409
