0.15732278,0.16908355,0.17528468,0.167581,0.16284463,0.16788341
0.15755415,0.16888742,0.17596719,0.16770557,0.16233744,0.16754825
0.15738606,0.16931337,0.17554264,0.1675084,0.1627271,0.16752248
0.15779474,0.16971247,0.1745074,0.16795985,0.16294278,0.16708274
0.15728529,0.16919996,0.17577346,0.16761455,0.16242,0.16770677
0.15732273,0.16909447,0.1753827,0.16753507,0.1629205,0.16774458
0.15725876,0.1687038,0.17655681,0.16755028,0.16234599,0.16758439
0.15713708,0.16906703,0.1753302,0.16753092,0.16316783,0.16776693
0.1572557,0.16930024,0.17462976,0.16795471,0.1630874,0.1677722
0.15893814,0.16954567,0.17554559,0.1674182,0.16132253,0.16722986
0.15695895,0.16902025,0.17556976,0.16749676,0.16299838,0.1679559
0.15718004,0.16906938,0.1754232,0.16742007,0.16305694,0.16785036
0.15778667,0.16940123,0.1750724,0.16766791,0.16248886,0.16758291
0.15807502,0.1693589,0.17519222,0.16767146,0.16237475,0.1673277
0.15702592,0.16891448,0.17630854,0.16782872,0.16236207,0.16756022
0.15695141,0.16889663,0.17552681,0.16787288,0.16288878,0.1678635
0.15701728,0.16903107,0.17533989,0.16781369,0.16292095,0.16787715
0.15742129,0.16926259,0.17497416,0.16783929,0.16265693,0.16784576
0.15744731,0.16946626,0.17514087,0.16770928,0.16265535,0.16758099
0.1577045,0.16951355,0.1750403,0.167889,0.16239081,0.1674618
0.1569372,0.16906053,0.1753833,0.16798751,0.16263087,0.16800061
0.15789711,0.16938536,0.17441812,0.16817172,0.16264355,0.16748413
0.15747821,0.16882434,0.17617065,0.16751163,0.16217124,0.16784383
0.15696445,0.16891767,0.175965,0.16775699,0.16277571,0.16762021
0.1570408,0.16917443,0.17569669,0.167751,0.1627015,0.16763557
0.15710314,0.1688562,0.17624594,0.16748682,0.16264695,0.16766104
0.15705037,0.16896927,0.175828,0.16777712,0.16269307,0.16768217
0.15706868,0.16913146,0.17552075,0.16746226,0.16318636,0.16763054
0.1570751,0.1691194,0.17541811,0.16749234,0.16317749,0.16771762
0.1570173,0.16944654,0.17523378,0.16790706,0.163016,0.16737923
0.15709825,0.16884619,0.17561191,0.1676401,0.16293003,0.16787355
0.15696399,0.16910726,0.17557628,0.16797745,0.16287436,0.16750064
0.15691748,0.16903393,0.17550811,0.16794993,0.16280045,0.16779009
0.15722029,0.16870154,0.17659508,0.16767035,0.16227257,0.16754021
0.15823963,0.16945016,0.1752461,0.1674315,0.1622696,0.16736302
0.15702388,0.16898593,0.17592591,0.16780932,0.16261448,0.16764054
0.15699837,0.16895376,0.17593026,0.16782333,0.1626533,0.16764098
0.1576161,0.16918474,0.17490031,0.16783643,0.16255851,0.16790389
0.15697673,0.1691375,0.17535193,0.16800456,0.16277471,0.16775456
0.15697774,0.16901012,0.17543548,0.1678055,0.16280295,0.16796829
0.15700136,0.16900049,0.17577752,0.16763413,0.16299942,0.16758703
0.15837608,0.16971883,0.1753616,0.16754021,0.16209526,0.166908
0.156978,0.16909814,0.17495646,0.16790263,0.16285154,0.16821322
0.15708782,0.16899891,0.17522298,0.16779147,0.16287194,0.16802688
0.15700665,0.16895856,0.17538834,0.16787742,0.16298184,0.16778724
0.15784848,0.16927844,0.17510286,0.167736,0.16241348,0.1676207
0.15710232,0.16919702,0.17533232,0.1676202,0.16277224,0.16797593
0.15723585,0.1688927,0.1761367,0.16786483,0.16239245,0.16747737
