0.17618014,0.17070012,0.15541108,0.15942596,0.17070602,0.16757666
0.17516418,0.17065074,0.15602443,0.15845427,0.17190732,0.16779914
0.17506379,0.1709583,0.15575287,0.15833169,0.17210756,0.16778587
0.17648855,0.17084707,0.15519233,0.15887916,0.1711042,0.16748874
0.176077,0.17050177,0.15521818,0.15900877,0.17124344,0.16795084
0.17597574,0.17043954,0.15550819,0.15903233,0.17138894,0.1676553
0.17525177,0.17080645,0.15622088,0.15849052,0.17183287,0.16739747
0.17530274,0.17058106,0.15569295,0.15863971,0.17206362,0.16771984
0.17483477,0.17077728,0.15632448,0.15872563,0.17148228,0.16785555
0.17795326,0.17101535,0.1553346,0.15715101,0.17112802,0.16741769
0.17476112,0.17010623,0.1555717,0.15891078,0.17238325,0.16826685
0.17501071,0.17039828,0.15546,0.15865074,0.17225485,0.16822542
0.17641386,0.17065072,0.15543504,0.15850344,0.17126955,0.16772741
0.17672017,0.17074074,0.15519434,0.1583544,0.1711677,0.1678227
0.17511198,0.1708745,0.15597984,0.15868416,0.17177026,0.16757925
0.1749591,0.17025459,0.15623994,0.15843175,0.1719268,0.1681879
0.17502393,0.1701927,0.15572634,0.15883316,0.17199104,0.16823278
0.17643401,0.17045304,0.15544741,0.15933052,0.1708258,0.16750924
0.1764362,0.17056097,0.15568183,0.15908417,0.1710232,0.1672136
0.17670213,0.17037769,0.15536387,0.1591144,0.17102183,0.16742006
0.17482856,0.16986884,0.15609156,0.15887454,0.17208295,0.16825351
0.17685172,0.17058308,0.15518945,0.15899545,0.17086934,0.16751093
0.17515437,0.17063317,0.15592541,0.15872237,0.17184907,0.16771558
0.1750485,0.17002364,0.1559035,0.15906756,0.17206451,0.16789223
0.1751461,0.1697236,0.15604804,0.15847838,0.17248215,0.16812174
0.1751681,0.17034484,0.155979,0.15868825,0.17213751,0.16768238
0.17496029,0.1699047,0.15589742,0.15910886,0.1719898,0.16813897
0.17532875,0.17043152,0.15569893,0.15855277,0.17207614,0.16791184
0.1753333,0.17050502,0.15570153,0.15861917,0.17208146,0.16775961
0.17485753,0.1703836,0.15568794,0.15903184,0.17189592,0.16814315
0.17494732,0.17016186,0.15565881,0.1588149,0.17223147,0.1681856
0.17513755,0.17009221,0.15584166,0.15886822,0.17210297,0.16795732
0.1748172,0.17007582,0.15585019,0.15890148,0.17200592,0.16834937
0.17506553,0.17083246,0.15629838,0.15854155,0.17180696,0.16745512
0.1765603,0.17085053,0.1553119,0.15795971,0.17139313,0.16792439
0.17514107,0.16999611,0.15608557,0.1590077,0.17203498,0.16773461
0.17514943,0.17000832,0.15610756,0.15901715,0.17200737,0.16771019
0.17647606,0.170458,0.15538988,0.1589676,0.1710327,0.1676758
0.17477946,0.16999884,0.1561786,0.15871044,0.17210427,0.16822845
0.17494424,0.16981226,0.15561949,0.15894961,0.17230764,0.16836667
0.17507657,0.17024982,0.15570593,0.15877126,0.17226055,0.1679359
0.1771865,0.1707076,0.15527162,0.15821473,0.17126435,0.16735515
0.17497906,0.1702801,0.15545645,0.15892205,0.1720912,0.16827117
0.17484555,0.17017324,0.1556357,0.15882947,0.1722024,0.16831374
0.17488992,0.17043588,0.1561542,0.15844105,0.17199251,0.16808651
0.1766639,0.170505,0.15534297,0.15874024,0.17108294,0.16766495
0.17494613,0.17047797,0.15547991,0.15863022,0.17225303,0.16821276
0.17514321,0.17033044,0.15604563,0.158964,0.17179726,0.16771947
0.17586839,0.17094867,0.15544555,0.15839072,0.17156757,0.16777909
0.17472182,0.1700351,0.15609747,0.15888855,0.17200556,0.16825151
0.17524555,0.17061487,0.15568477,0.1588679,0.17199825,0.16758859
0.17491893,0.17021422,0.15587579,0.15897307,0.17209612,0.16792186
0.17492786,0.17033345,0.15584868,0.15901877,0.17181699,0.16805425
0.17739882,0.17130789,0.15511464,0.1576964,0.17131041,0.16717188
0.17790744,0.17142916,0.15523714,0.15698202,0.17136198,0.16708232
0.17517348,0.17011811,0.15625197,0.15848306,0.17206532,0.16790815
0.17494372,0.17048536,0.15601751,0.15865704,0.17181243,0.16808398
0.17476034,0.17025869,0.15542054,0.15894632,0.17235762,0.16825654
0.17491089,0.169972,0.15565108,0.15885828,0.17207305,0.16853473
0.17520903,0.17101036,0.1561955,0.15865299,0.17099999,0.16793217
0.17500067,0.17005026,0.15594253,0.15894979,0.17205763,0.16799907
0.17700832,0.1705639,0.15514861,0.15865448,0.17120716,0.16741751
0.17501436,0.17014025,0.15573251,0.15899138,0.17214285,0.16797861
0.17489654,0.17037494,0.15553932,0.15890929,0.17207548,0.16820443
0.17496787,0.17003809,0.15571941,0.15883215,0.17220695,0.16823548
0.17501675,0.17035839,0.15549637,0.15874457,0.1722493,0.16813459
0.1753165,0.17072614,0.15568994,0.15854724,0.1720182,0.16770199
0.17500293,0.17002223,0.1558734,0.15876074,0.1722585,0.16808215
0.17636298,0.17066123,0.15551461,0.15939365,0.17056765,0.16749986
0.17600009,0.17037101,0.15521348,0.15922187,0.17123412,0.16795938
0.17507501,0.17024784,0.15565805,0.1588305,0.17203517,0.16815343
0.17496553,0.17011505,0.1556511,0.15887079,0.1722457,0.16815187
0.17600706,0.17058088,0.15523085,0.159049,0.17135367,0.16777845
0.1749793,0.16998878,0.15579346,0.15879866,0.17231081,0.16812886
0.1751387,0.17062634,0.15608369,0.15843269,0.17188917,0.16782935
0.17488214,0.17082694,0.1560503,0.15821545,0.17215897,0.1678662
0.17658585,0.17060077,0.15522985,0.15886782,0.17115845,0.16755728
0.17504136,0.17013529,0.15591848,0.15891138,0.17205752,0.16793585
0.17513321,0.17021105,0.15574136,0.15902543,0.17194173,0.16794713
0.17488803,0.17011775,0.15594663,0.15888187,0.17189136,0.16827428
0.17646553,0.17065372,0.15530194,0.15895677,0.17111987,0.1675021
0.1745663,0.17064092,0.15537389,0.1587363,0.17250943,0.16817318
0.17649476,0.17059708,0.15537879,0.15924336,0.17083187,0.16745417
0.17690806,0.17067339,0.1551414,0.15856959,0.17125106,0.16745654
0.1764365,0.17057042,0.15539433,0.15926668,0.17080435,0.16752766
0.17657366,0.17045592,0.15518989,0.15872572,0.17126937,0.1677854
0.17497256,0.17016399,0.15576892,0.15901779,0.17205101,0.16802572
0.17515917,0.17051554,0.15559256,0.15874471,0.17206717,0.16792084
0.1756442,0.17043152,0.15535888,0.15899612,0.17149685,0.16807239
0.17603882,0.17033628,0.15519886,0.15925172,0.17122777,0.1679466
0.17471707,0.17069831,0.15599988,0.1588398,0.17172438,0.16802055
0.17520401,0.17102806,0.15619856,0.15864524,0.17101063,0.16791344
0.17498298,0.1703021,0.15561306,0.15872812,0.17210665,0.16826712
0.17678243,0.17061667,0.15509647,0.15874013,0.17108075,0.1676835
0.174966,0.17020226,0.15551104,0.1589213,0.17202716,0.16837224
0.17671093,0.17060646,0.15525553,0.15856053,0.17114316,0.16772339
0.1762898,0.17049387,0.1554122,0.15932983,0.17081691,0.16765746
