1.9414047e-05,2.7974656e-05,4.8410562e-05,0.00013420358,2.864781e-05,0.0001432646,8.433608e-05,0.00011186555,0.00012067218,8.544702e-06,0.0002832171,0.6098584,0.389131
6.3162256e-06,8.62827e-06,1.1083799e-05,0.00057978363,0.97390175,0.025391253,9.512844e-06,6.043267e-06,1.0749304e-05,2.549558e-06,1.44541245e-05,3.67774e-05,2.1162692e-05
0.00049432594,0.946149,0.053224318,3.3777214e-05,3.542775e-06,2.7122229e-05,1.0866727e-05,1.0170235e-05,5.2655014e-06,2.088004e-06,1.5129159e-05,1.78603e-05,6.5084037e-06
2.1633587e-06,2.7858703e-06,5.651492e-06,1.4864889e-06,4.544177e-06,1.1496346e-05,2.8239342e-06,0.0001436992,0.9970902,0.002725799,1.5912544e-06,3.6561992e-06,3.9702013e-06
1.0724383e-05,1.2183694e-05,2.381256e-05,3.690105e-06,0.00027902762,0.9577354,0.04165769,1.9891735e-05,4.3120333e-05,0.00014484338,3.6603742e-05,1.4381744e-05,1.8592325e-05
5.364479e-07,2.913788e-06,7.679525e-06,1.1601843e-05,4.092346e-06,4.418292e-07,0.00025260175,0.9993382,0.00036868293,5.32876e-07,2.510429e-06,9.259495e-06,9.068712e-07
1.0008399e-06,5.873877e-06,1.5950629e-05,2.5600097e-05,5.1976276e-06,5.5559286e-07,0.00044190287,0.9993351,0.00014756051,4.674618e-07,4.0792834e-06,1.5617135e-05,1.0935208e-06
9.883322e-07,2.0670477e-06,6.7259357e-06,2.6133123e-06,7.5846638e-06,4.4058725e-06,7.1107415e-06,0.015835237,0.984009,0.00010835325,1.5748263e-06,1.06968455e-05,3.7035097e-06
3.5752157e-05,1.8376943e-05,1.848691e-05,0.00010725091,2.7539583e-05,4.874974e-05,5.143943e-05,2.340609e-05,3.309784e-05,4.657015e-05,0.00012877205,0.00082213816,0.99863845
6.1362443e-06,2.356291e-05,0.11435753,0.8846113,0.00071603747,1.2984658e-05,4.4544126e-05,3.3030075e-05,1.5605681e-05,5.0435698e-05,4.668144e-05,6.7287525e-05,1.4912661e-05
0.009467035,0.98836774,0.00206005,1.0312373e-05,5.853726e-06,1.842179e-05,1.1119338e-05,7.3837027e-06,6.0136567e-06,4.1206063e-06,2.6523128e-05,1.3184633e-05,2.2687805e-06
4.6123975e-07,2.8321833e-06,7.759224e-06,5.4226416e-06,1.7810831e-06,0.00039893668,0.99759966,0.0019708506,7.8073043e-07,8.269089e-07,2.206222e-06,3.5028872e-06,4.967817e-06
7.921205e-07,3.2349983e-06,0.0072108097,0.9922929,0.00038184563,3.3877282e-06,2.285473e-05,1.2705659e-05,3.454888e-06,7.961333e-06,3.7013277e-05,1.8937517e-05,4.2570805e-06
1.7766198e-06,0.0010944859,0.98647285,0.012292054,3.7634434e-06,3.3859312e-06,3.516149e-05,1.8854185e-05,9.032183e-06,1.0787965e-05,1.6800857e-05,3.0124824e-05,1.0930337e-05
1.2017981e-06,5.7089924e-06,2.2175616e-05,3.160278e-05,3.4203013e-06,9.049812e-05,0.98420274,0.015590506,1.7295794e-06,2.4337164e-06,1.5167085e-05,1.8701756e-05,1.4183083e-05
5.3375957e-06,3.827566e-06,3.7455422e-06,9.752505e-06,8.763409e-06,1.5831114e-05,1.3742827e-05,3.281067e-06,8.801249e-06,1.0874271e-05,8.812906e-06,0.00014696305,0.9997601
4.3707696e-06,6.8403833e-06,3.2039585e-05,9.700131e-06,1.5061298e-05,2.9599547e-05,2.5962016e-05,1.0779332e-06,0.005627849,0.9940165,0.00021551891,9.684713e-06,5.644945e-06
0.99909806,0.00043530442,1.4859869e-05,2.509456e-05,1.3992584e-05,1.1307769e-05,2.7591068e-05,3.247657e-05,2.6283553e-05,4.2136402e-05,0.00012659674,0.00011339027,3.2957814e-05
5.890904e-07,1.9034508e-06,0.007400546,0.9915571,0.00089139084,7.1344934e-06,1.5514806e-05,1.860898e-05,1.2576765e-05,8.379322e-06,2.5290068e-05,5.2642616e-05,8.449085e-06
7.4206387e-06,1.38553305e-05,5.1717845e-05,2.8574605e-05,6.555355e-05,1.1388434e-05,3.3011594e-05,0.33346856,0.66609246,0.00010216207,1.1440098e-05,0.00010450003,9.397686e-06
1.2644802e-05,1.2602883e-05,1.2492219e-05,3.1188803e-05,1.4140143e-05,2.6460698e-06,1.7218173e-06,1.1133709e-05,1.0208159e-05,7.1590555e-05,0.96290445,0.03689869,1.6531425e-05
7.153093e-06,0.007156342,0.98548514,0.007069849,3.1325906e-06,1.1704415e-05,5.0083036e-05,1.7638518e-05,6.1668043e-06,2.1013364e-05,6.732625e-05,8.346102e-05,2.1030848e-05
0.996869,0.0027837371,1.8799798e-05,1.4790366e-05,2.0363674e-05,1.1130908e-05,2.1585382e-05,2.0294498e-05,1.3726838e-05,1.471351e-05,0.00010694678,8.843231e-05,1.6352235e-05
1.4569773e-05,1.2610145e-05,1.641071e-05,5.0294293e-06,0.00019095006,0.8589279,0.14042933,3.860843e-05,3.8438327e-05,0.00015169258,7.0147245e-05,5.5981174e-05,4.8297647e-05
5.1563427e-07,4.0195814e-06,1.0773755e-05,1.5483565e-05,3.2936562e-06,6.9336824e-07,0.0011028842,0.9986971,0.00015218713,4.9173406e-07,3.3060644e-06,7.899277e-06,1.4147382e-06
5.5193916e-05,2.1364289e-05,2.4449793e-05,4.180404e-05,1.1622211e-05,2.3862016e-05,2.0109645e-05,2.4201776e-05,7.422982e-05,5.034157e-06,0.00016063164,0.9929469,0.0065905876
6.7307756e-06,1.8461675e-05,2.6158878e-05,4.9516853e-05,1.7848299e-05,4.629282e-06,9.993653e-06,3.333832e-06,7.9639285e-06,0.018202575,0.98148066,0.00017047908,1.6074318e-06
6.0858235e-07,1.4845873e-06,0.0022088857,0.9963876,0.001307292,3.2282123e-06,1.29551445e-05,1.1615774e-05,5.6796785e-06,5.569638e-06,2.7717064e-05,2.1707188e-05,5.621962e-06
0.00015282942,3.6215486e-05,0.0002825242,0.009231814,0.97558093,0.010136709,0.0028639603,0.00102901,0.0002180868,5.991088e-05,0.00022308363,0.00013006473,5.4919197e-05
1.5163678e-06,1.3380685e-06,2.3768246e-06,7.0361225e-06,2.6300095e-06,7.008825e-06,3.3347892e-06,7.6508995e-06,1.9304596e-05,3.0910707e-07,0.00019379589,0.99926025,0.0004934232
2.2279424e-05,3.147922e-05,4.9255144e-05,8.9202644e-05,3.8801907e-05,0.000118858785,5.0728268e-05,3.921035e-05,3.9804203e-05,1.294026e-06,0.00010428727,0.76582944,0.23358534
8.220197e-05,3.6107023e-05,3.0686504e-05,5.1580737e-05,2.0370218e-05,5.5980105e-05,3.726935e-05,3.269438e-05,4.1244915e-05,6.4129526e-06,0.00014149852,0.75466454,0.24479946
7.557982e-07,5.7528127e-06,1.12196985e-05,1.699699e-05,3.979457e-06,6.8744583e-07,0.00063227385,0.9990821,0.00022766089,5.717412e-07,4.3265613e-06,1.1720627e-05,1.9315708e-06
3.8214224e-05,2.4762769e-05,7.796906e-05,0.00012796068,2.6895168e-05,5.717439e-06,4.587664e-06,3.318308e-05,2.886003e-05,0.00010620794,0.8681553,0.13107747,0.00029297627
9.7271495e-06,3.934973e-06,3.5444373e-06,9.840337e-06,5.9781614e-06,6.843885e-06,6.0940706e-06,1.4309736e-06,3.99348e-06,6.155013e-06,6.509402e-06,0.00015187523,0.9997842
0.0038350932,0.99369746,0.0023733003,1.0618904e-05,4.316815e-06,1.188492e-05,6.9841594e-06,4.371113e-06,2.9013806e-06,1.6777304e-06,3.1501535e-05,1.7217717e-05,2.6990608e-06
5.6551876e-06,0.0043743853,0.9943948,0.0011108646,2.1950318e-06,7.645013e-06,2.9637818e-05,2.8523706e-05,1.2172689e-05,2.6734524e-06,3.0631293e-06,1.968782e-05,8.681271e-06
0.99880517,0.0009418834,1.3606158e-05,2.567028e-05,1.7246968e-05,7.71619e-06,2.0161979e-05,1.9112897e-05,1.05065965e-05,1.6822878e-05,6.841818e-05,4.119662e-05,1.2562822e-05
3.007655e-06,1.30137e-05,2.9973171e-05,5.2757736e-05,7.049817e-06,2.150409e-06,0.0085526565,0.9911775,8.4462416e-05,2.4607114e-06,2.6933272e-05,3.9677903e-05,8.361827e-06
1.7078564e-06,3.161738e-06,9.260706e-06,7.2006237e-06,7.101486e-06,1.0621168e-05,1.6484466e-05,1.9478058e-07,0.00012732945,0.9983039,0.0015074678,3.874574e-06,1.6375825e-06
2.0262893e-05,8.083106e-06,0.00039766665,0.34133005,0.65794873,0.00014037963,7.668091e-06,2.2147764e-05,1.5753283e-05,8.030436e-06,2.979404e-05,4.1619278e-05,2.9910392e-05
5.3673824e-07,3.0257177e-06,7.339145e-06,6.2970385e-06,3.92938e-06,9.3365685e-07,0.00017243817,0.9964133,0.0033745808,1.5930154e-06,2.6542928e-06,1.1742021e-05,1.5629817e-06
8.426394e-06,6.90293e-06,1.0239689e-05,1.7827788e-05,9.077946e-06,9.3416775e-06,2.7182825e-06,6.6278685e-06,1.1156325e-05,9.803377e-07,0.00043042013,0.99900997,0.00047621844
0.00015569657,0.48809984,0.5112654,0.00021759912,3.857991e-06,3.650383e-05,5.38517e-05,3.8811493e-05,1.6383996e-05,5.9075824e-06,2.9602297e-05,5.373755e-05,2.2744885e-05
0.0018657781,0.0009129188,0.012236445,0.12011951,0.2815284,0.56683505,0.0009462629,0.0010481575,0.004170038,0.00033270844,0.0021340353,0.0069660624,0.00090461446
5.387021e-05,1.7304526e-05,1.6801465e-05,2.956501e-05,3.6939276e-05,1.2775166e-05,9.660341e-06,4.109601e-06,2.0999008e-05,1.6072609e-05,1.2109608e-05,0.0002304963,0.9995394
5.239302e-07,8.335995e-07,0.00093912147,0.9952449,0.0037132083,7.808336e-06,1.3258242e-05,1.068919e-05,5.180839e-06,7.0030724e-06,3.5937668e-05,1.8768935e-05,2.774439e-06
1.1515534e-05,1.1125266e-05,6.6339558e-06,2.6944503e-05,1.482354e-05,3.4502614e-06,2.112458e-06,1.1312583e-05,1.0086329e-05,9.961812e-05,0.9822926,0.01750326,6.401748e-06
0.0003718604,0.6024271,0.39647043,0.00017085712,1.5438753e-05,0.00018946297,0.000103767445,6.485382e-05,4.8436574e-05,2.1352915e-05,3.3498058e-05,5.708459e-05,2.5868043e-05
5.4107926e-07,3.842123e-06,1.2129233e-05,1.2231465e-05,3.3253089e-06,0.000270967,0.98423624,0.0154473,3.515282e-06,9.451794e-07,2.6776186e-06,3.3069975e-06,3.0351493e-06
4.0291957e-07,3.7090826e-06,1.4842642e-05,1.2668735e-05,2.074079e-06,0.00016779482,0.98804945,0.011727706,1.8863808e-06,1.025011e-06,3.5680955e-06,6.6177754e-06,8.288455e-06
1.004646e-05,0.00031275864,0.9715209,0.02789645,2.9821518e-05,9.735227e-06,4.9388764e-05,5.2450367e-05,3.2537773e-05,1.2445858e-05,4.688311e-06,5.279448e-05,1.605011e-05
1.5861053e-06,3.7152126e-06,1.3750228e-05,5.865555e-06,8.304846e-06,1.24415965e-05,2.033703e-05,1.9652218e-07,0.00010182023,0.9986333,0.0011935167,3.657073e-06,1.3441834e-06
2.9440962e-06,3.361295e-06,4.453154e-06,2.3854939e-06,0.003188941,0.996194,0.00054495403,2.0395764e-06,2.6725193e-05,1.4758602e-05,6.7217215e-06,4.660145e-06,3.89275e-06
0.00047390966,0.95843285,0.040980954,3.4012377e-05,2.412951e-06,2.2072036e-05,8.424035e-06,7.2565854e-06,4.018451e-06,2.8251286e-06,1.4352004e-05,1.3119044e-05,3.7488528e-06
2.9150477e-05,0.012315218,0.95468694,0.032538824,1.4556756e-05,2.1343752e-05,6.651029e-05,2.6674881e-05,4.8155043e-06,2.1754366e-05,0.00012758625,0.00011920005,2.7501248e-05
5.909035e-07,3.360055e-06,6.7055807e-06,9.970831e-06,5.8331652e-06,1.1508134e-06,0.00015456113,0.9976725,0.0021195202,1.0155312e-06,5.5713454e-06,1.758932e-05,1.600717e-06
