0.0012654426,0.011258039,0.056567132,0.08606524,0.13361013,0.13791394,0.11054243,0.14941157,0.09404386,0.16590703,0.048060603,0.005354559
0.0014916307,0.014864546,0.07452258,0.098280594,0.13414755,0.12229406,0.10772307,0.1428845,0.09265109,0.15847148,0.048704788,0.0039640497
0.0019914978,0.022323376,0.108410016,0.11355077,0.13639037,0.106971495,0.10181116,0.12664723,0.0876403,0.14378317,0.047639225,0.002841433
0.0015061633,0.015130212,0.07580502,0.09895135,0.1342627,0.12151632,0.10754647,0.14231847,0.09246477,0.15787973,0.04872096,0.0038978083
0.0014448352,0.014233517,0.07146667,0.096697114,0.13414256,0.12426887,0.1081188,0.14407128,0.09293727,0.15984565,0.048637334,0.004136079
0.20146337,0.551076,0.19696492,0.024154713,0.01539708,0.0025717951,0.0028464587,0.0022836947,0.0017960616,0.00081114937,0.0005929435,4.182828e-05
0.0012962426,0.01177514,0.059260584,0.08824289,0.13346903,0.13484426,0.1101551,0.14882669,0.094065,0.16468722,0.04831622,0.0050615794
0.0013429429,0.012529869,0.0630836,0.09118908,0.13361754,0.13096619,0.10949317,0.14757691,0.09391028,0.16309057,0.048483286,0.004716534
0.0012776455,0.011448899,0.057564694,0.08684591,0.13358149,0.13675037,0.11038113,0.1491954,0.094085895,0.16545895,0.04816762,0.0052420045
0.0013648921,0.012872938,0.06477384,0.09243492,0.13362697,0.1294644,0.1092359,0.14696437,0.09376759,0.16238767,0.048522867,0.0045835725
0.0021041385,0.023867177,0.1146489,0.11561014,0.13635913,0.1046053,0.10084771,0.12360757,0.086638816,0.14153191,0.04746866,0.0027104963
0.0013439225,0.012601422,0.06347072,0.09152893,0.13366196,0.1305636,0.10946832,0.14742231,0.093791194,0.16298243,0.048483968,0.0046811644
0.0013788238,0.01313497,0.06605542,0.09335485,0.13380058,0.12837315,0.10895885,0.14640588,0.09359766,0.1619027,0.048549686,0.004487426
0.0013011777,0.011841131,0.05958917,0.088498816,0.13342972,0.13449109,0.11010094,0.14876509,0.09408567,0.1645181,0.048349783,0.005029289
0.0013049912,0.0119695,0.060247462,0.08907643,0.13359131,0.13372925,0.10997961,0.14851089,0.09400201,0.1642476,0.048378024,0.0049629007
0.0015616305,0.015955115,0.07977048,0.10087233,0.13444269,0.11926589,0.10699563,0.14047219,0.09204811,0.15613095,0.048772756,0.003712189
0.0014737205,0.014567209,0.0730499,0.097511664,0.13401754,0.12327534,0.10791423,0.14356408,0.09282105,0.1590955,0.048664086,0.0040456685
0.001239797,0.010869768,0.054519538,0.084378,0.13393427,0.14014176,0.11077058,0.14978985,0.09401397,0.16686763,0.047880907,0.005593877
0.0015496768,0.01581776,0.07901933,0.1005941,0.13444637,0.119527854,0.10722259,0.14068674,0.092084855,0.15652308,0.048783094,0.0037445724
0.0018501569,0.02035968,0.10003726,0.11035618,0.13575776,0.110202864,0.10369612,0.13032402,0.08883673,0.14758399,0.047957487,0.0030377365
0.0013268978,0.012269994,0.06173537,0.090185955,0.13359386,0.13221328,0.109739065,0.1480112,0.09399386,0.16365193,0.04844821,0.004830426
0.001266302,0.011293095,0.056729265,0.086244784,0.1336669,0.13768633,0.11049767,0.14936559,0.094039544,0.16579764,0.048080187,0.005332716
0.0015179163,0.015294271,0.07661607,0.099333204,0.1342702,0.121084236,0.10738842,0.14200042,0.092405,0.15750708,0.04872202,0.0038610992
0.006624176,0.07992154,0.25063583,0.14130576,0.13068369,0.071361706,0.070945494,0.08324592,0.060765732,0.07430044,0.02908908,0.0011206754
0.0022540549,0.025915176,0.12277072,0.11796858,0.13671373,0.10196933,0.09904698,0.12018727,0.085335836,0.13808829,0.04718897,0.002561085
0.010768843,0.12581639,0.3120424,0.13931817,0.118951574,0.05534266,0.05556013,0.06513894,0.047002256,0.04902782,0.020302337,0.0007284699
0.001204474,0.0101627,0.05070852,0.081119455,0.1339207,0.14480795,0.111238725,0.15050736,0.0940799,0.1686253,0.04749213,0.0061327717
0.001347988,0.012587409,0.063359626,0.091401175,0.13357846,0.13072197,0.10947645,0.14748985,0.093889736,0.16296966,0.048483387,0.004694352
0.718086,0.19906911,0.057547096,0.01177758,0.0074422504,0.0016545174,0.0013771335,0.00096583826,0.0011116948,0.00049267104,0.00039963974,7.6471195e-05
