0.99999,9.999903e-06
9.9999115e-06,0.99999
9.9999115e-06,0.99999
0.99999,9.999915e-06
0.99999,9.999901e-06
0.99999,9.999901e-06
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999911e-06
0.99999,9.999907e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999903e-06
9.999914e-06,0.99999
9.9999115e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999904e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999901e-06
0.99999,9.999901e-06
9.999922e-06,0.99999
0.99999,9.999907e-06
9.999928e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999901e-06
9.9999115e-06,0.99999
9.999912e-06,0.99999
0.99999,9.999905e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999907e-06
0.99999,9.999904e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
0.99999,9.999903e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
9.999912e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
9.99995e-06,0.99999
0.99999,9.999909e-06
0.99999,9.999907e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999907e-06
0.99999,9.999907e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
9.999912e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999901e-06
0.99999,9.999903e-06
0.99999,9.999904e-06
0.99999,9.999902e-06
0.99999,9.999907e-06
0.99999,9.999903e-06
0.99999,9.999903e-06
0.00011032802,0.9998897
0.99999,9.999903e-06
0.99999,9.999901e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999905e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999904e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
9.9999115e-06,0.99999
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999907e-06
0.99999,9.999903e-06
0.99999,9.999905e-06
0.99999,9.999902e-06
9.999937e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
9.999918e-06,0.99999
0.99999,9.999902e-06
9.999922e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999901e-06
0.99999,9.999908e-06
0.99999,9.999903e-06
9.999926e-06,0.99999
0.99999,9.999903e-06
0.99999,9.999901e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999901e-06
0.99999,9.999901e-06
0.99999,9.999904e-06
0.99999,9.999901e-06
9.999912e-06,0.99999
9.999912e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999904e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
9.999921e-06,0.99999
0.99999,9.999903e-06
9.999916e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999904e-06
9.999914e-06,0.99999
0.99999,9.999905e-06
0.99999,9.999905e-06
9.999918e-06,0.99999
0.99999,9.999902e-06
9.999919e-06,0.99999
0.99999,9.999905e-06
0.99999,9.999902e-06
9.999923e-06,0.99999
0.99999,9.999908e-06
0.99999,9.999903e-06
0.99999,9.999903e-06
0.99999,9.999907e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999902e-06
9.999922e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999902e-06
9.999924e-06,0.99999
0.99999,9.999905e-06
0.99999,9.999905e-06
0.99999,9.999901e-06
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
0.99999,9.999907e-06
0.99999,9.999902e-06
9.9999415e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999902e-06
0.99999,9.999907e-06
0.99999,9.999902e-06
0.99999,9.999903e-06
0.99999,9.999905e-06
9.999914e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999907e-06
0.99999,9.999904e-06
9.9999115e-06,0.99999
0.99999,9.999902e-06
9.99992e-06,0.99999
0.99999,9.999902e-06
0.99999,9.999909e-06
0.99999,9.999902e-06
0.99999,9.999904e-06
0.99999,9.999902e-06
9.999915e-06,0.99999
0.99999,9.999902e-06
9.999914e-06,0.99999
0.99999,9.999903e-06
0.99999,9.999907e-06
9.999912e-06,0.99999
9.999912e-06,0.99999
9.9999315e-06,0.99999
0.99999,9.999903e-06
1.648165e-05,0.99998355
9.999912e-06,0.99999
9.999912e-06,0.99999
0.99999,9.999903e-06
0.99999,9.999902e-06
0.99999,9.999901e-06
