0.0028343792,0.0026502972,0.007011972,0.033817515,0.065711506,0.0798373,0.12383317,0.09617428,0.23207468,0.2746331,0.08142188
0.001928825,0.15557724,0.57263446,0.14063692,0.05500053,0.04516662,0.009899323,0.012060819,0.0059787845,0.0004560605,0.00066047936
0.007067125,0.65447515,0.2833558,0.03328392,0.009645483,0.0044871154,0.002142047,0.0046146833,0.0005556927,0.0001583551,0.00021459431
0.0018255546,0.099034935,0.3616081,0.14752433,0.1430354,0.13712525,0.036398847,0.03626775,0.034130268,0.0014634061,0.0015862068
0.0004966043,0.035488896,0.5329487,0.21497227,0.07239298,0.0645709,0.051948328,0.01935748,0.0058219936,0.0011414847,0.000860389
0.4713466,0.50897884,0.01598835,0.0021952277,0.00054922415,0.00013639436,0.00011937806,0.0005418131,4.643232e-05,3.4117034e-05,6.360639e-05
0.0021583382,0.0034007812,0.019365495,0.065093435,0.10758042,0.17210037,0.124298126,0.06836708,0.17567876,0.20256831,0.059388865
0.0009054397,0.018772524,0.40079123,0.29108697,0.11713134,0.11193515,0.027225992,0.011004644,0.012340477,0.005899565,0.0029066354
0.002864184,0.0033834926,0.011590595,0.054239262,0.08339731,0.10286291,0.107143916,0.09727304,0.20975682,0.24046157,0.087026894
0.0008142381,0.008430375,0.09577654,0.103367046,0.20865086,0.328769,0.10573474,0.027741697,0.0867138,0.025558531,0.008443233
0.022459017,0.8179287,0.13215494,0.016737165,0.004841341,0.0016647764,0.0009298128,0.0027674048,0.00026492824,9.9005796e-05,0.00015288455
0.0009473395,0.0019231316,0.006821935,0.021587057,0.1086463,0.13575265,0.205441,0.0910754,0.26974124,0.124315,0.033748973
0.0004624788,0.020951476,0.34029728,0.2689157,0.117905475,0.13412566,0.052676763,0.045614827,0.016623782,0.0012487036,0.0011777531
0.0025297638,0.0046893945,0.033108972,0.09676057,0.13190973,0.20763418,0.1077948,0.06090309,0.14234248,0.16086619,0.051460836
0.0005991177,0.006711542,0.15501752,0.3469669,0.15209423,0.12482726,0.115599714,0.06802669,0.023565961,0.003507526,0.003083516
0.006318988,0.3300693,0.41706076,0.08827556,0.08634457,0.046818055,0.009534465,0.006157924,0.0065880404,0.0015598629,0.0012724026
0.0018538872,0.12942274,0.5209401,0.15548545,0.080548376,0.06634101,0.01591994,0.016994247,0.010894004,0.0006906361,0.00090959977
0.0012131775,0.0023831131,0.0091457665,0.08146945,0.12637806,0.065503635,0.27600342,0.20110096,0.1607072,0.04872197,0.027373292
0.0015753701,0.20908624,0.6317948,0.098929495,0.023568748,0.016426723,0.008203599,0.008137961,0.0015667587,0.00032053774,0.00038969572
0.0067573707,0.626956,0.30071607,0.038396988,0.011822289,0.0056429883,0.0028591477,0.0056554093,0.0007438739,0.0001919314,0.0002579599
0.00056728587,0.009746983,0.19565098,0.3116837,0.14113502,0.12976842,0.10418205,0.07452916,0.027860979,0.002571648,0.0023036818
0.0007505228,0.0021279166,0.012873896,0.09698276,0.13878018,0.084878355,0.31341562,0.1753915,0.12565958,0.031859327,0.017280333
0.0039336276,0.1811611,0.40513092,0.10529586,0.14129466,0.10907328,0.020782951,0.0104820775,0.017225748,0.00331136,0.002308496
0.09181919,0.85402495,0.04503005,0.0055185417,0.0015175173,0.00042856968,0.00028496722,0.0011524818,9.132027e-05,4.737502e-05,8.505655e-05
0.020729806,0.81622595,0.13478895,0.017034281,0.005037312,0.0017794225,0.0009856175,0.0028830427,0.00027802936,0.000101989026,0.00015560415
0.15896879,0.80186075,0.032214724,0.0041934773,0.001118627,0.00029672368,0.00021945151,0.0009309498,7.497586e-05,4.221549e-05,7.9412705e-05
0.001381184,0.0023131713,0.0068248156,0.058046766,0.10300643,0.055590574,0.26810825,0.20685902,0.20141615,0.063981354,0.032472283
0.0009498913,0.010022511,0.15097377,0.1694596,0.19567838,0.27613446,0.08499732,0.02307293,0.057891414,0.022682369,0.008137387
0.9729086,0.025421225,0.0011596417,0.00024687924,7.122602e-05,1.837751e-05,2.19746e-05,9.787864e-05,1.6499404e-05,1.6288886e-05,2.1431297e-05
0.00092353544,0.0637856,0.6562971,0.17005302,0.0519269,0.03969424,0.007720012,0.004547268,0.0032528776,0.0010084895,0.00079097255
0.8331273,0.16013627,0.0052399402,0.00082536717,0.0002171487,5.281446e-05,5.4095184e-05,0.0002540176,2.8556604e-05,2.4562645e-05,3.9925497e-05
0.0005496441,0.035170306,0.49229532,0.21702178,0.08358782,0.07428596,0.065818295,0.021779297,0.0069738375,0.0014523204,0.0010654327
0.7581782,0.19135039,0.031739954,0.010860172,0.0041680834,0.0009776417,0.00060168665,0.0010201011,0.00048752376,0.00019864769,0.00041771738
0.00053708226,0.029252822,0.36895478,0.2371169,0.11836773,0.13989842,0.046132036,0.03975812,0.017695397,0.001166311,0.0011204212
0.017646592,0.7939043,0.15361129,0.02034424,0.0064563444,0.0023544687,0.0013464855,0.0036305857,0.00038708135,0.0001290865,0.00018953778
0.0021142329,0.006875151,0.09639879,0.2084517,0.1759341,0.244719,0.07570161,0.03693542,0.06601786,0.063356,0.023496069
0.002510447,0.058439888,0.19813399,0.09327046,0.2413122,0.24285132,0.057476696,0.021840632,0.067219205,0.011199678,0.0057455017
0.0018799524,0.00694764,0.10705347,0.2222758,0.177931,0.23944844,0.075821966,0.034938414,0.06286393,0.05059804,0.02024133
0.8800667,0.11486478,0.0038965072,0.00063594535,0.00016817065,4.1217376e-05,4.299209e-05,0.00020320511,2.4558913e-05,2.1671862e-05,3.4277553e-05
0.00063346553,0.0020906886,0.014696297,0.10135674,0.14313097,0.092619084,0.3228332,0.16782616,0.11447998,0.026106814,0.014226614
0.00047081802,0.013848313,0.36608455,0.35075653,0.09204976,0.08638661,0.0455107,0.03303413,0.009589147,0.0011409766,0.0011284712
0.1865343,0.7786752,0.028714204,0.0036707264,0.00096481194,0.0002529752,0.00018852502,0.0008215814,6.55682e-05,3.8594666e-05,7.3511525e-05
0.0005864831,0.021466784,0.53628665,0.29054645,0.05753233,0.04013849,0.03675144,0.011257762,0.0032821395,0.0012017315,0.0009498032
