0.000661577,0.002356177,0.10890602,0.0035011808,0.0799716,0.00605957,0.19427931,0.107259564,0.032314863,0.32637617,0.0020902,0.12587571,0.002219185,0.00239457,0.0026744178,0.0023564466,0.0007034537
0.0008507303,0.0007358333,0.10973493,0.030684633,0.00064859417,0.16104963,0.00062438915,0.0019077747,0.24458592,0.00029486697,0.15255871,0.14153843,0.00030033107,0.15285271,0.00028989988,0.0003269603,0.001015631
0.0014211437,0.007853718,0.16196577,0.00950287,0.13567042,0.0133242775,0.24338631,0.13227619,0.019555053,0.1992948,0.0020121955,0.064344704,0.0025611513,0.002280923,0.0018763202,0.0016055363,0.0010686006
0.001364161,0.12131448,0.14405483,0.3104264,0.1876222,0.008668237,0.22391473,0.0013153208,0.00020116252,0.00035423602,2.5332927e-05,0.00023041194,0.00019074368,0.00010439389,0.00013006653,2.0543914e-05,6.269936e-05
0.00015797642,0.0014238346,0.09077203,0.003971394,0.1147014,0.0043428503,0.3235718,0.081445724,0.01380723,0.29842097,0.00051328464,0.06268741,0.0010336423,0.0007744947,0.0012520201,0.0008576951,0.00026621504
0.0005855821,0.09172958,0.117314324,0.27451485,0.21912849,0.007083702,0.28650996,0.0015396337,0.00018915356,0.0005206398,2.1584745e-05,0.000337555,0.00016374294,8.417398e-05,0.00019248037,2.7110931e-05,5.7523874e-05
0.00015975595,0.00027725942,0.07632345,0.01640269,0.0002705106,0.10336373,0.00048313948,0.0008478945,0.2282535,0.00020136217,0.19345471,0.13798082,0.0003115243,0.24064241,0.00030655845,0.0003866939,0.00033407865
0.0006000306,0.00039486017,0.1184547,0.02451129,0.00036400827,0.14780869,0.00048747243,0.0014672955,0.22855753,0.00023380897,0.15701085,0.13340123,0.00025016957,0.18496563,0.0002711064,0.00029123717,0.000929984
9.845226e-05,0.00019159637,0.08744698,0.013824822,0.00019252207,0.12337801,0.00043817025,0.0008393419,0.2534818,0.00015860745,0.17507403,0.14164416,0.0001904178,0.20236504,0.0001919552,0.00025152677,0.00023257523
0.0003887094,0.00059994054,0.11908562,0.026571821,0.0004971245,0.14995916,0.00060432486,0.0015762359,0.24157186,0.00031834113,0.15341255,0.12078207,0.00027321343,0.18336529,0.00022123779,0.00038932782,0.00038326028
4.440835e-05,6.7366884e-05,0.06256503,0.009009789,6.335544e-05,0.10458151,0.00013568014,0.00036909714,0.21882887,5.0744275e-05,0.19528303,0.14506452,8.393008e-05,0.26342487,0.00012560275,0.00013665904,0.00016558738
0.00026006773,0.00061556324,0.14988592,0.021993874,0.000797355,0.21143167,0.0010801096,0.0034009889,0.25603417,0.00067417714,0.1386318,0.12854406,0.0003827638,0.08530788,0.00021994756,0.00041897915,0.00032061903
0.0025853543,0.10419048,0.11736085,0.2580773,0.22686727,0.016052708,0.26489863,0.0042279316,0.0006769305,0.0014814357,0.00012915724,0.0009904222,0.0008698896,0.0004050205,0.0006102149,0.0001488408,0.00042757078
0.0026898817,0.022930095,0.020609729,0.04935244,0.013657024,0.14201853,0.014646814,0.521568,0.0015097929,0.20535783,0.0002102775,0.0023296685,0.0013382103,0.00020960197,0.00051034853,0.0002702397,0.00079148915
0.0006765755,0.007907232,0.01081538,0.023587545,0.0093546165,0.08713306,0.009969088,0.5836299,0.0009217332,0.26250622,6.2000356e-05,0.0015489996,0.0009492071,8.6117965e-05,0.00031523634,0.00018548213,0.00035155553
0.000372169,0.0006662862,0.110920854,0.027498977,0.0008792953,0.15466823,0.0014347519,0.0022142807,0.23583655,0.0006072176,0.16175713,0.107577875,0.0005058873,0.19337387,0.0003102497,0.0005531224,0.00082335685
0.0011871348,0.0017225358,0.17588319,0.03385193,0.0014830936,0.15145057,0.0019136566,0.0046330597,0.25167874,0.0014085566,0.1484359,0.10248837,0.00086185243,0.12054084,0.0006212304,0.0008969372,0.0009424334
0.0024391762,0.112628184,0.14584099,0.24975716,0.18960463,0.020745417,0.26906738,0.004497626,0.00081835047,0.0014338876,0.00013849164,0.0010561442,0.0006355203,0.0004337132,0.00048215777,0.00010751983,0.00031363775
0.0004373223,0.075423375,0.10940769,0.2982989,0.22891283,0.0053960686,0.28012103,0.00075290544,0.00015461785,0.0003084852,1.5935664e-05,0.00027141016,0.0001530506,7.570392e-05,0.00020061439,1.8997138e-05,5.105446e-05
0.00083092094,0.0005548477,0.13365331,0.02942702,0.0004946771,0.14656846,0.0007303118,0.0019302078,0.23344919,0.00034532492,0.15106441,0.1250882,0.0003667788,0.17331687,0.00041815673,0.00045130917,0.0013100533
0.00038980794,0.0007889607,0.09877033,0.025669254,0.0006697979,0.13428478,0.0011503388,0.0016179133,0.21599922,0.0003587295,0.14578763,0.13239032,0.00059864164,0.23902681,0.00093527324,0.00086459826,0.0006976645
