9.999715e-06,4.3633623e-05,0.019007836,0.0003738689,0.0643049,0.0014007221,0.16394386,0.12218856,0.016625905,0.41878182,9.999715e-06,0.19164565,0.00034580912,9.999715e-06,0.0012183433,7.9140686e-05,9.999715e-06
1.879131e-05,1.1431599e-05,0.06551035,0.020877631,2.0730515e-05,0.1156135,0.00051071774,0.003655033,0.18737972,9.999834e-06,0.17239377,0.15392445,9.999834e-06,0.2799641,9.999834e-06,9.999834e-06,7.9733196e-05
7.334291e-05,0.0007622366,0.04896789,0.0015656869,0.18550353,0.0019734858,0.2652654,0.10649682,0.007461692,0.3174887,9.999711e-06,0.06393927,7.420208e-05,9.999711e-06,0.00037920204,1.8533312e-05,9.999711e-06
0.013706596,0.39049616,0.1858183,0.21527146,0.15017562,0.009464865,0.034500822,0.0004341052,1.4779203e-05,9.9995705e-06,9.9995705e-06,3.0458366e-05,2.1562035e-05,9.9995705e-06,1.5227694e-05,9.9995705e-06,9.9995705e-06
9.999585e-06,1.0810008e-05,0.01807822,0.0002306224,0.08294996,0.0006089003,0.20350133,0.110920936,0.016967278,0.35062695,9.999585e-06,0.21576539,2.2924736e-05,9.999585e-06,0.00026666318,9.999585e-06,9.999585e-06
0.00013321458,0.07356416,0.08132215,0.3557827,0.2810447,0.008288626,0.19907688,0.0005798108,4.0683146e-05,9.999581e-06,9.999581e-06,6.842864e-05,2.7440705e-05,9.999581e-06,2.1199823e-05,9.999581e-06,9.999581e-06
1.6796777e-05,9.999822e-06,0.05911907,0.012265311,9.999822e-06,0.064172834,0.0006042984,0.0034544729,0.15912151,4.4424534e-05,0.20566507,0.1337124,1.076815e-05,0.36158246,2.2187312e-05,9.999822e-06,0.00017840219
1.5448117e-05,9.9998115e-06,0.0434061,0.012860025,9.9998115e-06,0.081793435,0.00052006886,0.0043824613,0.15926367,1.1150751e-05,0.18794104,0.16563939,9.9998115e-06,0.34399217,9.9998115e-06,9.9998115e-06,0.0001250748
6.730485e-05,3.9973595e-05,0.088104665,0.022306524,7.631543e-05,0.13484909,0.0010800784,0.0096581895,0.19534233,8.646067e-05,0.17753159,0.16689524,0.00010143891,0.2035415,5.9619644e-05,4.5596018e-05,0.00021410153
9.999494e-06,9.999494e-06,0.04648789,0.014709215,9.999494e-06,0.08320286,0.00016075541,0.0014484912,0.18168476,9.999494e-06,0.16661936,0.14904398,9.999494e-06,0.35655266,1.9919204e-05,9.999494e-06,9.999494e-06
