2.8251102e-07,2.6978441e-06,5.138176e-06,1.662712e-06,1.9751342e-05,1.0384787e-05,3.8771694e-05,0.00041833735,0.0023241718,0.0077665956,0.016209247,0.021328084,0.027895717,0.06991526,0.1033101,0.20767088,0.06690855,0.043723248,0.15084378,0.0029632046,0.25482985,0.02200532,0.001809047
3.1276633e-07,9.119134e-05,0.00065175485,0.006025104,0.05342665,0.21678156,0.35828868,0.1272942,0.102483384,0.028639382,0.025098305,0.032998193,0.01170532,0.012818897,0.008730697,0.00140536,0.009964997,0.0015984296,0.00038069786,0.0016100741,5.274014e-06,6.6440538e-09,1.5431441e-06
2.7681189e-08,6.838174e-05,0.0010559267,0.026078045,0.15855628,0.3663197,0.3298982,0.04576452,0.035624716,0.0061320327,0.0055014463,0.01578074,0.0017448397,0.002274665,0.0023267001,7.8898156e-05,0.002601448,3.6321802e-05,1.9916683e-05,0.00013689847,2.697195e-07,5.0764382e-11,3.5121754e-08
4.6754014e-08,2.2660586e-05,0.00018343228,0.00079903635,0.010068253,0.038170315,0.08582473,0.058119692,0.07753919,0.049788035,0.09908029,0.098348945,0.09742234,0.11547997,0.06704845,0.024511559,0.055928472,0.009220534,0.006945819,0.10483831,0.00065685675,2.1989379e-07,2.8339823e-06
2.536325e-08,8.813676e-06,6.489064e-05,0.0005085569,0.0120722,0.05245954,0.20633961,0.17159486,0.16195144,0.06848308,0.08237465,0.07454832,0.0481272,0.029512899,0.02353731,0.013223245,0.026424317,0.019054187,0.004155939,0.0055046338,5.0918487e-05,1.9785368e-08,3.271729e-06
1.519788e-07,0.0006904694,0.013979742,0.25261602,0.3359495,0.304956,0.06882074,0.010338548,0.0075145275,0.0008148755,0.00034827256,0.0030567173,7.177489e-05,0.00016055709,0.00018417125,2.1597486e-06,0.00049312646,4.7274102e-07,4.3104689e-07,1.7251069e-06,2.4597717e-09,2.5941363e-12,5.062792e-09
9.352489e-07,1.615034e-05,3.2237054e-05,2.9252464e-05,0.00046739643,0.00036411596,0.002007249,0.01815837,0.028520083,0.049608454,0.06671723,0.09170844,0.109123126,0.10876337,0.16515858,0.11096653,0.06298629,0.07850054,0.07614203,0.0028927329,0.022546709,0.00041143558,0.0048787617
1.0118135e-06,2.9804598e-05,9.081896e-05,0.00022218829,0.005172947,0.0077340496,0.05107703,0.20374946,0.19605796,0.12042573,0.08341463,0.10078355,0.0644456,0.026617259,0.04121927,0.011926405,0.03761056,0.043529965,0.00454925,0.00014961866,4.658883e-05,7.714256e-07,0.0011455378
2.1506197e-05,0.0001030359,0.00023193138,9.804609e-05,0.0007788843,0.00018704921,0.00064354826,0.006163892,0.022720091,0.06715033,0.06320841,0.08882781,0.075789765,0.053812914,0.09881587,0.040326707,0.08760193,0.02846755,0.06950551,1.5691563e-05,6.166787e-05,0.0014185301,0.29404938
2.6006662e-08,4.0958657e-06,1.0739927e-05,3.4565706e-05,0.0008393345,0.0018984996,0.011889498,0.03390612,0.02083393,0.029569028,0.06609856,0.09790118,0.12338451,0.06963002,0.07839583,0.09321044,0.030108208,0.024567919,0.01577808,0.12740135,0.17451403,4.584436e-06,1.9404588e-05
