0.99207836,0.007892802,2.7929236e-05,8.487442e-09,4.6576538e-11,3.748311e-14,9.965137e-13,2.5289061e-14,1.775786e-13,1.4844161e-12,2.9919857e-13,1.6481272e-12,6.274338e-12,1.976721e-14,9.837075e-07
0.990646,0.00931702,3.5612098e-05,2.1184444e-08,1.00688444e-10,6.110607e-14,1.7612267e-12,2.218178e-14,2.335471e-13,1.3849496e-12,4.5834495e-13,2.8402903e-12,7.425302e-12,4.3695872e-14,1.3764461e-06
0.99833316,0.0016567237,6.614553e-06,2.7632483e-09,3.375637e-11,2.027102e-14,1.1644675e-12,2.3749903e-14,2.6743625e-13,2.1302133e-12,5.286746e-13,3.8152376e-12,1.841902e-11,7.908024e-14,3.4796296e-06
0.00074468885,0.7781991,0.21932201,0.0017111239,1.9009087e-05,9.399309e-08,4.942857e-08,2.0425908e-09,1.721261e-09,3.557829e-09,5.2777005e-10,7.1695383e-10,1.124241e-09,5.8795026e-12,3.973425e-06
1.790567e-07,0.00022042957,0.06173776,0.71682006,0.20285945,0.016804645,0.0012960433,0.00017373757,7.086789e-05,5.88867e-06,4.523622e-07,1.2940781e-07,2.818118e-07,2.8360536e-10,1.0131969e-05
0.6429335,0.3541026,0.002955385,2.3505777e-06,1.6973415e-08,2.4828903e-11,1.9660815e-10,6.498116e-12,1.8868669e-11,1.88622e-10,2.8566392e-11,1.09850934e-10,2.2409119e-10,2.0395814e-12,6.1209316e-06
0.9883917,0.011514548,8.7086446e-05,8.116671e-08,6.1863137e-10,6.425626e-13,1.4697028e-11,4.136141e-13,3.3223374e-12,9.084537e-12,7.621183e-12,2.6395552e-11,8.868379e-11,4.0535888e-13,6.544864e-06
6.690203e-05,3.815815e-05,0.00020884057,0.0011022337,0.0049687605,0.04163795,0.11860839,0.3645781,0.30876756,0.09497402,0.04046464,0.007365477,0.013040523,0.0008048501,0.0033735714
0.99846435,0.0015241518,7.4810864e-06,3.793626e-09,4.856125e-11,2.9176067e-14,1.7101827e-12,3.2972082e-14,3.820376e-13,2.118321e-12,7.712545e-13,4.9707135e-12,2.3812848e-11,1.04929066e-13,4.0192044e-06
5.369325e-05,0.10004929,0.84811103,0.05106442,0.0006985018,1.03895045e-05,1.7339172e-06,1.1950459e-07,1.501258e-07,7.472845e-08,1.1763719e-08,7.686209e-09,1.4655495e-08,8.3839075e-11,1.0497106e-05
0.9279783,0.071438745,0.00056712126,9.488364e-07,9.825023e-09,2.2611864e-11,2.6035493e-10,1.16346845e-11,4.514291e-11,3.821262e-10,9.5143046e-11,3.4534672e-10,6.3283534e-10,8.577995e-12,1.4890686e-05
0.9949694,0.005012079,1.7448347e-05,8.371212e-09,4.252381e-11,2.124812e-14,7.997988e-13,8.63634e-15,1.0185402e-13,5.4601706e-13,1.7939983e-13,1.1776199e-12,3.68664e-12,1.663676e-14,1.025329e-06
0.39804986,0.59555525,0.0063833455,4.7416297e-06,4.1069054e-08,1.02004086e-10,6.6865585e-10,3.4762446e-11,6.952573e-11,6.317197e-10,8.025213e-11,2.2272688e-10,5.524268e-10,3.5775926e-12,6.682428e-06
0.0003365493,4.989007e-05,5.001908e-05,5.657986e-06,6.48631e-05,0.0009756537,0.0011093584,0.007340115,0.011873745,0.049180858,0.11828448,0.10102387,0.29817262,0.103481166,0.30805114
0.9477689,0.05198565,0.0002437125,1.547246e-07,5.1309773e-10,3.581106e-13,4.7795184e-12,7.1116005e-14,4.777019e-13,3.4991122e-12,1.0728834e-12,4.9904213e-12,1.2091277e-11,7.249057e-14,1.548444e-06
4.4756416e-06,0.014590395,0.79874843,0.18116277,0.0053861197,8.803973e-05,9.212226e-06,1.0833057e-06,1.1274227e-06,3.819323e-07,2.8964756e-08,1.6844862e-08,3.49403e-08,7.746689e-11,7.914368e-06
0.9903914,0.009531614,6.698179e-05,8.626231e-08,9.1960795e-10,9.903871e-13,2.6865206e-11,6.5752536e-13,5.8016925e-12,3.5737482e-11,1.4425483e-11,7.3618917e-11,1.884621e-10,2.0876514e-12,9.994634e-06
0.054105118,0.9283072,0.017562479,2.1963599e-05,2.2383958e-07,6.966447e-10,3.4122312e-09,1.4511702e-10,2.4665137e-10,1.3354641e-09,1.7816737e-10,3.3149256e-10,7.123046e-10,3.5261802e-12,3.0456977e-06
