7.976612e-05,0.0060011824,0.2528078,0.58066356,0.14255811,0.016764253,0.00032184582,0.00023794784,0.0005452007,1.0406861e-05,9.999933e-06
0.14035691,0.84484434,0.013927586,0.0006496053,0.0001615146,9.999455e-06,9.999455e-06,9.999455e-06,9.999455e-06,9.999455e-06,9.999455e-06
0.7713163,0.22653885,0.0018307798,0.00018284695,7.120167e-05,9.999596e-06,9.999596e-06,9.999596e-06,9.999596e-06,9.999596e-06,9.999596e-06
0.98908395,0.0106014935,0.000184646,3.466244e-05,2.1483414e-05,9.999632e-06,9.999632e-06,9.999632e-06,9.999632e-06,1.7051927e-05,1.6741738e-05
0.8766211,0.12212536,0.0010248866,0.000115080744,5.347466e-05,9.9996e-06,9.9996e-06,9.9996e-06,9.9996e-06,9.9996e-06,9.9996e-06
0.04508145,0.89473265,0.057755753,0.0019535301,0.00041662477,9.999483e-06,9.999483e-06,9.999483e-06,9.999483e-06,9.999483e-06,9.999483e-06
0.017575298,0.807797,0.16856652,0.00495197,0.0010491351,9.999569e-06,9.999569e-06,9.999569e-06,9.999569e-06,9.999569e-06,9.999569e-06
0.19811577,0.7920104,0.009279633,0.00042489427,0.00010918397,9.999446e-06,9.999446e-06,9.999446e-06,9.999446e-06,9.999446e-06,9.999446e-06
0.790839,0.20694083,0.0018885317,0.0001889517,8.2030274e-05,9.9996405e-06,9.9996405e-06,9.9996405e-06,9.9996405e-06,1.0640871e-05,9.9996405e-06
0.24502526,0.7461575,0.008230201,0.0004163239,0.000110698085,9.999463e-06,9.999463e-06,9.999463e-06,9.999463e-06,9.999463e-06,9.999463e-06
0.6466474,0.35062602,0.002422228,0.00018463004,5.969797e-05,9.999508e-06,9.999508e-06,9.999508e-06,9.999508e-06,9.999508e-06,9.999508e-06
0.99469125,0.004966051,0.00015758522,3.1314456e-05,2.6979227e-05,9.999662e-06,9.999662e-06,9.999662e-06,9.999662e-06,4.043127e-05,4.640873e-05
0.22378121,0.7672058,0.008470807,0.00038248338,9.9733326e-05,9.999444e-06,9.999444e-06,9.999444e-06,9.999444e-06,9.999444e-06,9.999444e-06
0.83681697,0.16159523,0.0013291289,0.00013995453,5.8648104e-05,9.999603e-06,9.999603e-06,9.999603e-06,9.999603e-06,9.999603e-06,9.999603e-06
0.99465865,0.004885787,0.00019430723,4.1132742e-05,3.9543203e-05,9.9997005e-06,9.9997005e-06,9.9997005e-06,9.9997005e-06,6.3550055e-05,7.7077355e-05
0.98577887,0.013880712,0.00021261796,3.736306e-05,2.23168e-05,9.9996305e-06,9.9996305e-06,9.9996305e-06,9.9996305e-06,1.4495378e-05,1.3648531e-05
0.9852553,0.0143943215,0.00022024148,3.832629e-05,2.3310226e-05,9.9996305e-06,9.9996305e-06,9.9996305e-06,9.9996305e-06,1.4628766e-05,1.3845587e-05
0.994132,0.005569198,0.00014736745,2.8098439e-05,2.2781822e-05,9.999644e-06,9.999644e-06,9.999644e-06,9.999644e-06,2.791162e-05,3.2587675e-05
0.037181616,0.8857948,0.07416372,0.0023120244,0.00048782778,9.999483e-06,9.999483e-06,9.999483e-06,9.999483e-06,9.999483e-06,9.999483e-06
0.9891787,0.010460736,0.00021005957,3.954762e-05,2.6811935e-05,9.999643e-06,9.999643e-06,9.999643e-06,9.999643e-06,2.101897e-05,2.308683e-05
0.9863575,0.013230497,0.00025140267,4.7011512e-05,2.9894934e-05,9.999647e-06,9.999647e-06,9.999647e-06,9.999647e-06,2.166081e-05,2.190571e-05
0.98787,0.011829396,0.00018240264,3.2105254e-05,1.9437364e-05,9.999627e-06,9.999627e-06,9.999627e-06,9.999627e-06,1.3689933e-05,1.3008364e-05
0.0034392695,0.4920908,0.48010164,0.019972876,0.004307929,3.4737343e-05,9.999678e-06,9.999678e-06,1.2650886e-05,9.999678e-06,9.999678e-06
0.9919679,0.007623371,0.00021395019,4.2532625e-05,3.3393473e-05,9.999667e-06,9.999667e-06,9.999667e-06,9.999667e-06,3.6087364e-05,4.271009e-05
0.010344208,0.7664463,0.21648858,0.00551141,0.0011494205,9.999537e-06,9.999537e-06,9.999537e-06,9.999537e-06,9.999537e-06,9.999537e-06
0.9921896,0.0074538374,0.0001889468,3.6728274e-05,2.861184e-05,9.999653e-06,9.999653e-06,9.999653e-06,9.999653e-06,2.8389779e-05,3.4016957e-05
0.34745735,0.6455194,0.006483438,0.00037465477,0.00010512142,9.999489e-06,9.999489e-06,9.999489e-06,9.999489e-06,9.999489e-06,9.999489e-06
0.7407568,0.25727507,0.0017173185,0.0001385704,5.215584e-05,9.9995095e-06,9.9995095e-06,9.9995095e-06,9.9995095e-06,9.9995095e-06,9.9995095e-06
0.010331252,0.7286472,0.25104976,0.008088682,0.001820922,1.2247958e-05,9.999662e-06,9.999662e-06,9.999662e-06,9.999662e-06,9.999662e-06
0.026245005,0.84850615,0.12070347,0.0037105307,0.0007748011,9.999539e-06,9.999539e-06,9.999539e-06,9.999539e-06,9.999539e-06,9.999539e-06
0.5919871,0.40403017,0.0035417997,0.00028448485,9.637723e-05,9.9995705e-06,9.9995705e-06,9.9995705e-06,9.9995705e-06,9.9995705e-06,9.9995705e-06
0.9782174,0.021410525,0.00025130378,3.846077e-05,2.2246357e-05,9.999605e-06,9.999605e-06,9.999605e-06,9.999605e-06,9.999605e-06,9.999605e-06
0.9895553,0.010087098,0.0002062953,3.927333e-05,2.6273996e-05,9.999643e-06,9.999643e-06,9.999643e-06,9.999643e-06,2.2177333e-05,2.361796e-05
0.99445754,0.0051932535,0.00016307816,3.235247e-05,2.7798487e-05,9.99966e-06,9.99966e-06,9.99966e-06,9.99966e-06,3.963389e-05,4.633698e-05
0.7369405,0.2601545,0.0024843877,0.00025458913,0.00010411296,9.999663e-06,9.999663e-06,9.999663e-06,9.999663e-06,1.1861005e-05,9.999663e-06
0.9446093,0.054671977,0.0005442256,7.5082695e-05,3.8253806e-05,9.999615e-06,9.999615e-06,9.999615e-06,9.999615e-06,1.113055e-05,9.999615e-06
0.9880876,0.011492483,0.00024659312,4.768765e-05,3.201072e-05,9.999655e-06,9.999655e-06,9.999655e-06,9.999655e-06,2.5968006e-05,2.7621612e-05
0.46724385,0.5280228,0.004325434,0.00026921148,7.8640805e-05,9.99949e-06,9.99949e-06,9.99949e-06,9.99949e-06,9.99949e-06,9.99949e-06
0.9801173,0.019462211,0.0002782867,4.6404304e-05,2.855649e-05,9.999634e-06,9.999634e-06,9.999634e-06,9.999634e-06,1.3888721e-05,1.32704035e-05
0.99155414,0.008116696,0.0001808878,3.4003016e-05,2.420118e-05,9.999644e-06,9.999644e-06,9.999644e-06,9.999644e-06,2.3897159e-05,2.6264523e-05
0.013632977,0.79161686,0.18842895,0.0051734284,0.0010877063,9.999553e-06,9.999553e-06,9.999553e-06,9.999553e-06,9.999553e-06,9.999553e-06
