1.0,3.5718995e-31
0.0010873398,0.9989127
0.00070926134,0.9992907
0.819473,0.180527
0.99996495,3.504146e-05
0.99986076,0.00013922938
0.99999523,4.7835615e-06
0.9999994,5.703777e-07
0.9961635,0.0038364925
0.97617584,0.023824204
0.99996555,3.444949e-05
1.0,1.6742106e-13
0.99895954,0.0010404533
0.000648802,0.9993512
0.0005901536,0.9994099
0.9993881,0.00061186025
1.0,1.8091213e-13
1.0,1.1201768e-09
0.99997175,2.8212811e-05
0.9999697,3.0221832e-05
0.9999862,1.3832016e-05
0.99970007,0.0002999842
0.99977094,0.00022902929
0.99999845,1.5039967e-06
0.9998024,0.00019758307
0.9998982,0.000101826954
0.0043174624,0.9956825
0.999997,2.9411112e-06
0.98245656,0.017543418
0.9998907,0.00010925325
0.99988306,0.00011696573
0.0002655671,0.99973446
0.0009288702,0.9990711
0.9995478,0.00045221913
0.9997899,0.00021009952
0.99992776,7.218795e-05
0.0015351388,0.99846494
0.999744,0.00025596053
0.9999201,7.987826e-05
0.9985177,0.0014822558
0.9972216,0.0027784614
0.99969506,0.00030501204
0.99996877,3.1259337e-05
0.9998723,0.00012763229
0.99996614,3.3802145e-05
0.99976736,0.00023263291
1.0,3.7973863e-14
0.00079095183,0.9992091
0.9999993,7.1975666e-07
0.99982893,0.00017103594
0.999928,7.20188e-05
0.99996555,3.45095e-05
0.9999027,9.722585e-05
0.0070398254,0.99296016
0.99994755,5.2412364e-05
0.8788681,0.1211319
1.0,3.2821967e-11
0.9999392,6.0824765e-05
0.9993636,0.00063636823
0.9997881,0.00021193668
0.9973138,0.0026861515
0.9999808,1.9217672e-05
0.99976283,0.00023712691
0.99991643,8.3613566e-05
0.9999428,5.7161906e-05
0.00051587995,0.99948406
0.9999151,8.49258e-05
1.0,9.7524024e-11
0.9999993,6.905651e-07
0.99988556,0.00011447857
0.9999999,6.051002e-08
0.9989191,0.0010809174
0.9996369,0.00036309735
0.9999981,1.9521342e-06
1.0,0.0
0.99976784,0.0002321242
0.9999782,2.18073e-05
0.99993694,6.3026324e-05
0.99980015,0.00019992958
0.99988306,0.00011690395
0.9966181,0.0033819443
0.99955076,0.00044922787
0.99997413,2.5855988e-05
0.9999428,5.7170524e-05
0.9998493,0.00015065889
0.99999976,1.9306763e-07
0.999818,0.0001819428
0.9993279,0.00067206734
0.99975425,0.00024573167
0.99985635,0.00014361602
0.99995077,4.9252183e-05
0.000453598,0.99954635
0.9999509,4.907066e-05
0.999228,0.0007719804
0.998111,0.001889001
0.9999783,2.1668864e-05
0.9999895,1.0464114e-05
0.99834895,0.001651059
0.99993503,6.496756e-05
0.99999297,7.0185874e-06
0.9999217,7.831188e-05
0.9998086,0.00019140301
1.0,3.6365095e-13
0.9999528,4.718827e-05
1.0,1.2119526e-10
0.99987924,0.00012072179
0.00024961968,0.99975044
0.99998224,1.7751276e-05
0.19331709,0.8066829
0.9998846,0.00011535521
0.9998778,0.00012212101
0.9992605,0.00073950214
1.0,3.7525927e-11
0.99911064,0.00088939763
0.0038237772,0.99617624
1.0,3.680199e-08
0.99991405,8.5898115e-05
0.99999857,1.4258826e-06
0.9993923,0.0006076576
0.009074591,0.99092543
0.99830747,0.0016925572
0.99996436,3.560579e-05
0.9998179,0.00018206828
0.9996278,0.00037218255
0.9999279,7.209583e-05
0.9999877,1.2302515e-05
0.9999678,3.2217395e-05
0.9999641,3.584977e-05
0.998852,0.0011480198
0.9999964,3.6164363e-06
1.4384959e-05,0.9999856
0.001255708,0.99874425
0.99991715,8.278495e-05
0.89153475,0.10846526
0.9999912,8.8178695e-06
0.99999535,4.647193e-06
0.004454305,0.9955456
0.99909675,0.00090331864
0.006029432,0.99397063
0.99981326,0.00018677686
0.99960154,0.00039848118
0.0019459418,0.998054
0.99936837,0.0006316967
0.99975044,0.00024954308
0.008838344,0.9911616
0.99996006,3.994832e-05
0.008375276,0.9916248
0.99943525,0.0005646747
0.9998884,0.000111599446
0.003943664,0.9960563
0.9997483,0.00025172142
1.0,9.828979e-31
0.9961831,0.0038168537
1.0,2.4274303e-30
0.99938047,0.0006194938
0.99986386,0.00013606955
0.9999659,3.412565e-05
0.004127393,0.99587256
0.999943,5.7004592e-05
0.99861765,0.0013823167
0.0007297272,0.99927026
0.9999995,4.8827354e-07
0.999385,0.0006150271
0.99996567,3.4376735e-05
0.99946517,0.0005348784
0.9999293,7.065356e-05
0.9999826,1.7418519e-05
0.99950314,0.0004968252
0.99977046,0.00022959887
0.51068336,0.48931664
0.9995098,0.0004901387
0.9997619,0.00023806863
0.9988803,0.0011196935
0.99991274,8.722175e-05
0.9997992,0.00020085818
0.9997824,0.00021764255
0.0015527037,0.99844736
0.9998054,0.00019468632
0.999432,0.0005679574
0.9999995,4.2849888e-07
0.22790693,0.7720931
0.9999585,4.1425767e-05
1.0,4.5588432e-11
0.99948645,0.00051356474
0.9999989,1.0383685e-06
0.99996233,3.762374e-05
0.9993099,0.0006900612
0.99996185,3.8159254e-05
0.0021519524,0.99784803
0.998899,0.001101044
0.0014779515,0.9985221
0.30870908,0.6912909
0.9987841,0.0012158633
0.00039822943,0.9996018
0.004690158,0.9953099
1.44806745e-05,0.9999856
0.0016972028,0.9983028
0.9995096,0.0004903881
0.00078715535,0.99921286
0.003897232,0.9961028
1.0,2.392301e-33
0.9999478,5.2164938e-05
0.99989486,0.00010515827
0.79143566,0.20856434
1.0,2.648818e-30
0.012619482,0.9873805
0.9970829,0.002917078
0.99993575,6.4306914e-05
0.99952686,0.0004731917
0.99995494,4.5026212e-05
0.9999436,5.637092e-05
0.99998224,1.7806617e-05
0.9999716,2.8311995e-05
0.9999865,1.3418809e-05
0.00127043,0.9987295
0.9999713,2.8710785e-05
8.595064e-05,0.99991405
0.99996424,3.5820558e-05
0.9997938,0.00020617778
0.99996257,3.744185e-05
0.0029652102,0.9970348
0.99997663,2.3405624e-05
