y_true_class, y_pred_class, y_pred_cont
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,3.000000000000000000e+00,1.798325000000000045e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
1.000000000000000000e+00,2.000000000000000000e+00,1.317936666666666724e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.815344615384615281e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
8.000000000000000000e+00,2.000000000000000000e+00,1.317936666666666724e+03
0.000000000000000000e+00,1.000000000000000000e+00,6.815344615384615281e+02
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
8.000000000000000000e+00,7.000000000000000000e+00,4.301796666666666169e+03
8.000000000000000000e+00,2.000000000000000000e+00,1.317936666666666724e+03
4.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
1.000000000000000000e+00,1.000000000000000000e+00,6.815344615384615281e+02
8.000000000000000000e+00,5.000000000000000000e+00,3.219616666666666788e+03
8.000000000000000000e+00,3.000000000000000000e+00,1.798325000000000045e+03
8.000000000000000000e+00,5.000000000000000000e+00,3.219616666666666788e+03
2.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,1.000000000000000000e+00,6.815344615384615281e+02
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
8.000000000000000000e+00,5.000000000000000000e+00,3.219616666666666788e+03
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
0.000000000000000000e+00,2.000000000000000000e+00,1.317936666666666724e+03
8.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
2.000000000000000000e+00,2.000000000000000000e+00,1.317936666666666724e+03
8.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
0.000000000000000000e+00,2.000000000000000000e+00,1.317936666666666724e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.400720960169492457e+01
0.000000000000000000e+00,5.000000000000000000e+00,3.219616666666666788e+03
8.000000000000000000e+00,8.000000000000000000e+00,5.009682152173912982e+03
