0.99947613,0.00047310858,5.0804723e-05
0.9994106,0.0005311551,5.824486e-05
0.9972881,0.0025638063,0.00014806952
0.9972845,0.0024975124,0.00021804433
0.9992716,0.0006930632,3.5327703e-05
0.99972206,0.00022082376,5.7133435e-05
0.99997115,1.8829653e-05,9.999914e-06
0.99980766,0.00018238828,9.999984e-06
0.9028302,0.041492775,0.055677038
0.9917557,0.00711691,0.0011273965
0.9999608,2.9223216e-05,9.99992e-06
0.99993384,5.616774e-05,9.999946e-06
0.9997241,0.00026567228,1.02753875e-05
0.99920595,0.00076144905,3.261479e-05
0.9993672,0.00059127,4.151355e-05
0.9997348,0.00024546316,1.9752102e-05
0.9997676,0.00021205649,2.0353682e-05
0.9990287,0.0008667618,0.000104588515
0.9998431,0.00014479697,1.2080386e-05
0.9999492,4.0799085e-05,9.999919e-06
0.9998859,0.000104087354,9.999966e-06
0.99982685,0.00015773241,1.5489864e-05
0.94215095,0.034209162,0.023639953
0.76305485,0.20148641,0.03545863
0.99939746,0.00056229293,4.0228326e-05
0.99834716,0.0015046519,0.00014821178
0.99923944,0.00052262057,0.00023788433
0.99991214,7.781473e-05,9.999964e-06
0.9964134,0.0031560652,0.0004305041
0.9882952,0.009208393,0.0024963757
0.9999378,5.221329e-05,9.999946e-06
0.9894,0.008837044,0.0017629511
0.9987046,0.0011544798,0.00014091245
0.99953675,0.00041963015,4.3625605e-05
0.999273,0.0005926004,0.00013438442
0.99972165,0.0002681064,1.0269839e-05
0.9996189,0.00036681644,1.4331303e-05
0.6551095,0.11560119,0.22928931
0.99938405,0.00045144142,0.00016449956
0.99996233,2.7633772e-05,9.999922e-06
0.99973947,0.0002505581,9.999996e-06
0.9996317,0.0003510167,1.730185e-05
0.9998851,0.00010490893,9.999988e-06
0.99251527,0.0070320624,0.00045272024
0.99990416,8.580212e-05,9.999983e-06
0.99975914,0.00022841104,1.2441744e-05
0.9975696,0.002142366,0.00028805571
0.99467295,0.004755401,0.0005716684
0.9998517,0.00013694701,1.1346167e-05
0.9998759,0.000113855676,1.02926615e-05
0.9999722,1.7829243e-05,9.999912e-06
0.9999305,5.9555136e-05,9.999921e-06
0.99946237,0.0003811405,0.00015651279
0.99983746,0.00014890602,1.3665824e-05
0.99991393,7.6035336e-05,9.999953e-06
0.98790246,0.010106019,0.0019915216
0.9996799,0.00028458732,3.549373e-05
0.9999149,7.51088e-05,9.999927e-06
0.99922085,0.0007362152,4.2910753e-05
0.9974868,0.002357579,0.00015554162
0.99976975,0.00020906456,2.1192945e-05
0.9774334,0.02084027,0.0017263512
0.999186,0.00078131416,3.2756343e-05
0.89400566,0.07813636,0.027857972
0.9996592,0.00031922743,2.1560936e-05
0.9973142,0.0025387648,0.0001470474
0.9997749,0.00020589879,1.9242521e-05
0.99927074,0.0006967138,3.2574066e-05
0.99920064,0.0007158017,8.3536026e-05
0.9997568,0.00022384188,1.9387971e-05
0.99971217,0.00025255923,3.5328387e-05
0.99992514,6.49386e-05,9.999993e-06
0.9996088,0.00037127358,1.9917918e-05
0.9996527,0.00033242436,1.4909638e-05
