0.9949417,0.0028485449,0.0022097304
0.9938828,0.0034105033,0.002706735
0.99584514,0.0023845434,0.0017702762
0.9963271,0.002104341,0.0015685782
0.9958612,0.0023517287,0.0017871313
0.9943577,0.0030703677,0.0025719644
0.99620545,0.0021749698,0.0016196137
0.99729794,0.0015697915,0.0011322629
0.975291,0.012866962,0.01184198
0.986966,0.0071492335,0.005884816
0.99573946,0.0024201383,0.0018404718
0.9961429,0.0021843,0.0016727536
0.9967288,0.0018995852,0.0013716442
0.9959825,0.0023320497,0.0016854362
0.9962943,0.0021113255,0.0015943414
0.9957575,0.002409161,0.0018333228
0.9959008,0.0022818309,0.001817403
0.9941228,0.003277753,0.0025994128
0.99539524,0.0026004177,0.0020043463
0.99673796,0.00186639,0.0013956598
0.9966002,0.0019303713,0.0014694358
0.99561846,0.002471759,0.0019098059
0.98479337,0.008151247,0.0070554265
0.98794097,0.0067348178,0.005324126
0.99623555,0.002143968,0.001620449
0.99505293,0.0028472971,0.0020997599
0.992261,0.0041331537,0.0036058528
0.99598473,0.002298007,0.0017172897
0.9931096,0.0038806275,0.003009826
0.9859978,0.007689683,0.006312558
0.9954801,0.0025167495,0.0020031177
0.98460716,0.008161178,0.007231595
0.9876867,0.006757603,0.0055557163
0.9957863,0.0023397175,0.0018739734
0.9908814,0.004927066,0.0041915844
0.9966887,0.0019222681,0.0013890546
0.9967084,0.0019159882,0.0013756194
0.98151314,0.009769334,0.00871752
0.99425066,0.0031231123,0.0026262777
0.9960711,0.002220714,0.0017082356
0.9966905,0.0019193243,0.0013901683
0.996673,0.0019260243,0.0014010188
0.99546105,0.002543672,0.001995244
0.99504554,0.0028500988,0.0021043236
0.9957119,0.0024376246,0.0018504323
0.99573153,0.0024836517,0.0017848226
0.9939944,0.0033744616,0.002631115
0.9895865,0.005626129,0.004787372
0.99526876,0.0026864696,0.0020447983
0.9951627,0.0027400088,0.0020972316
0.99566084,0.0024374528,0.0019016922
0.997008,0.0017330836,0.0012589415
0.99334645,0.0035968628,0.0030567122
0.99449813,0.0031148447,0.002387048
0.9955834,0.0025128662,0.001903739
0.98524636,0.008018498,0.0067351228
0.99559623,0.002492405,0.0019113148
0.9972639,0.0015933259,0.0011427489
0.99557316,0.002501229,0.0019255868
0.995871,0.0023821576,0.001746814
0.9944496,0.003149599,0.002400805
0.9899344,0.0056355833,0.004429997
0.9962625,0.0021738913,0.0015636539
0.9833461,0.009054785,0.0075991657
0.99667144,0.0018980292,0.0014305048
0.99587184,0.0023695321,0.0017586239
0.9957279,0.0023740616,0.001898056
0.9968088,0.0018571113,0.0013341268
0.99367267,0.0034630988,0.0028642714
0.99530965,0.002587898,0.0021024067
0.99471575,0.0029471987,0.0023370304
0.99471855,0.00291137,0.0023700781
0.99701786,0.0017278923,0.0012542878
0.9965543,0.001992128,0.0014535796
0.9949874,0.0028692933,0.002143273
0.9951296,0.0027816428,0.0020887754
0.99705005,0.0017134012,0.0012365446
0.9894356,0.0059336927,0.004630667
0.9959144,0.0023293633,0.0017561925
0.99456847,0.003034926,0.002396625
0.99402434,0.0033023143,0.002673345
0.9873525,0.0069935927,0.0056538945
0.98672897,0.007182207,0.0060887933
0.995033,0.0028362942,0.0021306498
0.9952597,0.0026828132,0.0020574797
0.98932564,0.0059016147,0.0047727646
0.988099,0.006528581,0.00537249
0.9936423,0.0035521528,0.00280562
0.99582976,0.0023774677,0.0017927745
0.9956488,0.002471568,0.0018796279
0.99372756,0.0034902766,0.0027821804
0.99576664,0.00243775,0.0017955817
0.9957367,0.002456153,0.0018071716
0.9948049,0.0028664672,0.002328674
0.997194,0.0016307303,0.0011752775
0.99563,0.0024709015,0.0018991097
0.9951975,0.0026472558,0.0021552457
0.99424946,0.0032349585,0.00251553
0.9941803,0.0032686808,0.0025510548
0.9909263,0.0049087657,0.0041649193
0.99558085,0.0025248078,0.0018943538
0.9951351,0.0027219893,0.002142892
0.99582905,0.0023694937,0.0018013716
0.99548036,0.0025499575,0.0019696972
0.994083,0.0032925373,0.002624479
0.9961764,0.0021345594,0.0016890375
0.99596524,0.002312139,0.0017226699
0.9959111,0.0023757976,0.0017131348
0.9889378,0.0060073216,0.0050549177
0.99456596,0.002968165,0.002465882
0.987408,0.0068252073,0.005766823
0.99455434,0.003079226,0.0023664136
0.98495936,0.00807937,0.006961263
0.9883881,0.0063746274,0.0052371733
0.9966204,0.0018946334,0.0014848927
0.9838049,0.008646978,0.0075481953
0.98945147,0.0058251973,0.0047232746
0.99440694,0.0031394956,0.0024535218
0.99350774,0.0035526254,0.0029396175
0.9954513,0.0025384307,0.0020102502
0.9917171,0.0044635823,0.0038193536
0.9905978,0.0052205017,0.004181726
0.9895813,0.005776571,0.0046421536
0.987671,0.0067133214,0.0056157047
0.99433804,0.003139464,0.0025225147
0.9857886,0.007906314,0.0063051064
0.9928895,0.003882775,0.0032277422
0.99496716,0.0028577996,0.0021750221
0.9960223,0.0022409763,0.0017367697
0.99606836,0.0022373516,0.0016942505
0.9969705,0.0017671589,0.0012623594
0.9959086,0.0022847427,0.0018065961
0.9968777,0.0017818315,0.0013405035
0.9941011,0.0033023967,0.0025964957
0.98235554,0.009313136,0.008331357
0.9947181,0.0029719132,0.0023100332
0.9966314,0.0019539043,0.0014147066
0.99611807,0.0021974607,0.0016845199
